pin_code,low_risk_count_0,high_risk_count_1,total_customers,state,zone,district,latitude,longitude
755019,6,6,12,Odisha,Bhubaneswar HQ,JAJPUR,21.03532257392938,86.07187407867353
532222,8,11,19,Andhra Pradesh,Visakhapatnam,Srikakulam,18.731541783130393,84.44241836501537
532221,7,7,14,Andhra Pradesh,Visakhapatnam,Srikakulam,18.799641902131544,84.3749964985329
532220,11,6,17,Andhra Pradesh,Visakhapatnam,Srikakulam,18.734747133945596,84.34664556053858
532219,6,7,13,Andhra Pradesh,Visakhapatnam,Srikakulam,18.76219697381054,84.4953693629836
342802,11,10,21,Rajasthan,Jodhpur,Jodhpur,26.06756600272024,73.05435962073183
532218,7,4,11,Andhra Pradesh,Visakhapatnam,Srikakulam,18.65954799991934,84.37689891842308
342801,11,9,20,Rajasthan,Jodhpur,Jodhpur,25.956866724200943,72.87141017599824
532216,8,7,15,Andhra Pradesh,Visakhapatnam,Srikakulam,18.75652115876725,84.22596083917468
532215,8,10,18,Andhra Pradesh,Visakhapatnam,Srikakulam,18.727709258097594,84.1701222982684
532214,7,9,16,Andhra Pradesh,Visakhapatnam,Srikakulam,18.694464389976915,84.03651156766976
532213,6,11,17,Andhra Pradesh,Visakhapatnam,Srikakulam,18.715520536357335,84.09820135109267
629701,7,8,15,Tamilnadu,"Southern , Madurai",Kanniyakumari,8.096299144763734,77.51166462868646
629703,15,6,21,Tamilnadu,"Southern , Madurai",Kanniyakumari,8.119608071966269,77.52225260977642
629702,6,7,13,Tamilnadu,"Southern , Madurai",Kanniyakumari,8.099377463651516,77.54362263856444
629704,8,9,17,Tamilnadu,"Southern , Madurai",Kanniyakumari,8.146069787782524,77.47599441671191
755005,15,10,25,Odisha,Bhubaneswar HQ,JAJPUR,20.719492410871037,86.26417214193347
755006,7,8,15,Odisha,Bhubaneswar HQ,JAJPUR,20.829296963742266,86.45565867656454
755003,10,10,20,Odisha,Bhubaneswar HQ,JAJPUR,20.683222207648356,86.34955520795512
755004,4,11,15,Odisha,Bhubaneswar HQ,JAJPUR,20.702229123598183,86.41923121512193
755001,10,11,21,Odisha,Bhubaneswar HQ,JAJPUR,20.854557919077546,86.32493250601395
206120,5,7,12,Uttar Pradesh,Agra,Etawah,26.64534817866671,79.27777897036526
206121,6,10,16,Uttar Pradesh,Agra,Etawah,26.529778540798972,79.28853988326993
206122,10,7,17,Uttar Pradesh,Agra,Etawah,26.468500369695892,79.51090426884915
206123,10,4,14,Uttar Pradesh,Agra,Etawah,26.922175363356516,79.19489817035694
206124,8,9,17,Uttar Pradesh,Agra,Etawah,26.667122813372774,79.18041016630526
206125,8,8,16,Uttar Pradesh,Agra,Etawah,26.530353740652814,79.11344445701167
206126,6,8,14,Uttar Pradesh,Agra,Etawah,26.734639222337066,79.10865058444166
206127,16,22,38,Uttar Pradesh,Agra,Etawah,26.638504766985914,79.11108694419413
206128,11,7,18,Uttar Pradesh,Agra,Etawah,26.600108024176617,79.2303549929729
244402,10,11,21,Uttar Pradesh,Bareilly,Moradabad,28.950631882180307,78.82103945047332
244401,12,11,23,Uttar Pradesh,Bareilly,Moradabad,29.050825191202023,78.75966595065428
571802,8,9,17,Karnataka,South Karnataka,Mandya,12.895757427034432,76.6387380572783
630709,20,9,29,Tamilnadu,"Southern , Madurai",Sivaganga,9.675748665499132,78.6397120018184
206130,7,6,13,Uttar Pradesh,Agra,Etawah,26.932073601089783,78.96621410964995
206131,8,9,17,Uttar Pradesh,Agra,Etawah,26.729984549551375,78.92167746328548
532284,9,9,18,Andhra Pradesh,Visakhapatnam,Srikakulam,18.95525190618701,84.54954534304342
630702,6,7,13,Tamilnadu,"Southern , Madurai",Sivaganga,9.618133962883165,78.62527257245766
206129,12,8,20,Uttar Pradesh,Agra,Etawah,26.486765432143056,79.3785185085715
803221,10,10,20,Bihar,,PATNA SAHIB,25.486043544666483,85.84198046724688
571807,10,10,20,Karnataka,South Karnataka,Mandya,12.451652036357093,76.74537219623969
532292,8,15,23,Andhra Pradesh,Visakhapatnam,Srikakulam,18.955541462179372,84.64017217951152
244415,8,8,16,Uttar Pradesh,Bareilly,Moradabad,28.626350311024332,78.7769290386299
532291,7,8,15,Andhra Pradesh,Visakhapatnam,Srikakulam,19.02497293948131,84.54828552639806
244414,10,9,19,Uttar Pradesh,Bareilly,Moradabad,28.4992325402075,78.67945661137738
532290,14,5,19,Andhra Pradesh,Visakhapatnam,Srikakulam,18.996934785773824,84.60721122288446
244413,11,10,21,Uttar Pradesh,Bareilly,Moradabad,28.6864664946952,78.80346950565145
244412,13,8,21,Uttar Pradesh,Bareilly,Moradabad,28.448976366378528,78.77252932953844
244411,13,9,22,Uttar Pradesh,Bareilly,Moradabad,28.588632558205802,78.83586440800332
571812,6,7,13,Karnataka,South Karnataka,Mandya,12.500168486542162,76.50724944830137
244410,6,15,21,Uttar Pradesh,Bareilly,Moradabad,28.390812795821244,78.58411924773264
571811,8,12,20,Karnataka,South Karnataka,Mandya,13.020410239425471,76.74342136272736
630710,13,10,23,Tamilnadu,"Southern , Madurai",Sivaganga,9.629045461978993,78.74798901186645
630713,13,12,25,Tamilnadu,"Southern , Madurai",Sivaganga,9.701067586703962,78.73175523215727
497333,12,10,22,Chattisgarh,,SURGUJA,22.969366066238123,82.71145969698311
496001,10,7,17,Chattisgarh,,Raigarh,21.913330490785224,83.40793867929239
628401,14,3,17,Tamilnadu,"Southern , Madurai",Tuticorin,8.92935144320058,78.00566054248743
628402,9,7,16,Tamilnadu,"Southern , Madurai",Tuticorin,8.873742593097203,78.03988093919735
497335,10,7,17,Chattisgarh,,SURGUJA,23.23752635927039,82.49998294717338
496005,11,10,21,Chattisgarh,,Raigarh,21.937744895855662,83.3474892433158
497339,16,12,28,Chattisgarh,,SURGUJA,23.564508366268818,82.45252182906734
497331,13,8,21,Chattisgarh,,SURGUJA,23.27567103211275,82.69339256113982
486675,12,9,21,Madhya Pradesh,Jabalpur,Rewa,24.42618423972694,82.11360660934278
532264,8,10,18,Andhra Pradesh,Visakhapatnam,Srikakulam,18.936525812391842,84.49332125347631
532263,8,17,25,Andhra Pradesh,Visakhapatnam,Srikakulam,18.876140848907188,84.57919777727547
744303,12,9,21,West Bengal,,A - N Islands,8.15337028794622,93.36174443743002
803203,9,4,13,Bihar,,PATNA SAHIB,25.482159038938548,85.2106771108092
744302,10,6,16,West Bengal,,A - N Islands,7.082504431200616,93.80358256163423
744301,5,10,15,West Bengal,,A - N Islands,9.178788861415413,92.77752850375443
803202,9,4,13,Bihar,,PATNA SAHIB,25.459870348447723,85.42670539573764
803201,9,12,21,Bihar,,PATNA SAHIB,25.481102415003605,85.28235402067139
304501,9,8,17,Rajasthan,Ajmer,Tonk,26.27730181772206,75.51692248895063
304507,8,9,17,Rajasthan,Ajmer,Tonk,25.9254154222958,75.3430182747485
304502,14,10,24,Rajasthan,Ajmer,Tonk,26.290869759705547,75.33860829254928
304503,12,7,19,Rajasthan,Ajmer,Tonk,26.303573822326133,75.19952573727721
304504,12,13,25,Rajasthan,Ajmer,Tonk,26.365976481084765,75.51135199762636
304505,13,7,20,Rajasthan,Ajmer,Tonk,26.061133402224876,75.51606364886905
484001,12,8,20,Madhya Pradesh,Jabalpur,Shahdol,23.310761448290876,81.3330680576488
485334,8,15,23,Madhya Pradesh,Jabalpur,Satna,25.146897844653576,80.86670889001599
485331,4,11,15,Madhya Pradesh,Jabalpur,Satna,24.94318336617973,80.71286747912411
486669,8,10,18,Madhya Pradesh,Jabalpur,Rewa,24.040995247052635,81.98770600249028
486666,14,9,23,Madhya Pradesh,Jabalpur,Rewa,24.063004144052485,81.67557792304746
744304,8,11,19,West Bengal,,A - N Islands,7.941469864488372,93.38851864820846
803215,10,4,14,Bihar,,PATNA SAHIB,25.486841351302903,85.73981629779897
803214,8,9,17,Bihar,,PATNA SAHIB,25.382001950629984,85.73618604341539
803213,9,8,17,Bihar,,PATNA SAHIB,25.430421067908288,85.68593544732173
803212,14,7,21,Bihar,,PATNA SAHIB,25.468883501240178,85.54633061493882
803216,8,6,14,Bihar,"East , Bhagalpur",Nalanda,25.17519009428774,85.53089217654707
486670,9,10,19,Madhya Pradesh,Jabalpur,Rewa,24.553593822908095,82.14425458524254
803211,7,6,13,Bihar,,PATNA SAHIB,25.444633897853652,85.62021406845759
305925,15,7,22,Rajasthan,Ajmer,Beawar,25.989245693385207,74.28168420250215
841415,8,14,22,Bihar,Muzaffarpur,Saran,25.86883307223038,84.82134967448167
841414,14,9,23,Bihar,Muzaffarpur,Saran,25.849952798724654,84.75768731327605
305926,8,11,19,Rajasthan,Ajmer,Beawar,25.796257278335617,74.01871880465798
305927,5,5,10,Rajasthan,Ajmer,Beawar,26.014199180472094,74.20947468124788
841413,15,6,21,Bihar,Muzaffarpur,Siwan,26.30762607392364,84.56678000560393
688051,13,10,23,Unknown,Unknown,Unknown,,
841412,6,10,16,Bihar,Muzaffarpur,Saran,25.89405282769313,84.70267154768618
841419,11,8,19,Bihar,Muzaffarpur,Saran,25.92764049541978,84.84915057013943
305921,11,11,22,Rajasthan,Ajmer,Udaipur,25.73129314842403,74.09107736339952
305922,6,7,13,Rajasthan,Ajmer,Beawar,25.916964688817714,74.2301185135302
841418,12,10,22,Bihar,Muzaffarpur,Saran,25.96705617329285,84.86306799510322
305923,4,5,9,Rajasthan,Ajmer,Beawar,25.887517678214998,74.16895435275661
841417,5,4,9,Bihar,Muzaffarpur,Saran,26.120094997819898,84.79059102523878
305924,10,4,14,Rajasthan,Ajmer,Beawar,25.696106403933175,73.96826131694728
841416,11,3,14,Bihar,Muzaffarpur,Siwan,26.245752750819822,84.65851616254466
486661,4,13,17,Madhya Pradesh,Jabalpur,Rewa,24.34254585104365,81.86479619092479
472001,6,6,12,Madhya Pradesh,Jabalpur,Chhatarpur,24.745363800558057,78.89693935583098
473332,9,11,20,Madhya Pradesh,,Guna,24.809415216674168,77.61429388833328
473331,6,11,17,Madhya Pradesh,,Guna,24.52637870482251,77.82982369894683
473330,7,7,14,Madhya Pradesh,,Guna,24.618323191627525,77.57294039541786
841422,13,8,21,Bihar,Muzaffarpur,Saran,26.054786962914683,84.69059190750818
472005,9,9,18,Madhya Pradesh,Jabalpur,Chhatarpur,24.65457564557593,78.8085228005604
841421,10,7,17,Bihar,Muzaffarpur,Saran,26.056816226311348,84.7836872481014
473335,12,4,16,Madhya Pradesh,,Guna,24.83902359395941,77.87199854961302
841420,7,9,16,Bihar,Muzaffarpur,Siwan,26.215892890182435,84.79056854793164
841426,9,5,14,Bihar,Muzaffarpur,Siwan,26.438009387175317,84.11305099173359
841425,5,9,14,Bihar,Muzaffarpur,Siwan,26.48786186439215,84.21592418001221
841424,7,7,14,Bihar,Muzaffarpur,Saran,26.075280979125836,84.90447015961449
841423,9,9,18,Bihar,Muzaffarpur,Siwan,26.40045684992176,84.66895570748679
243126,12,7,19,Uttar Pradesh,Bareilly,Bareilly,28.330461719691204,79.60957324642358
243123,11,8,19,Uttar Pradesh,Bareilly,Bareilly,28.32891414805625,79.52065743714833
841428,11,11,22,Bihar,Muzaffarpur,Siwan,26.519404781460413,84.46010834940772
243122,9,6,15,Uttar Pradesh,Bareilly,Bareilly,28.428746073579866,79.49093360912376
841427,10,11,21,Bihar,Muzaffarpur,Siwan,26.411931128114013,84.4974825808737
507318,13,15,28,Telangana,Hyderabad,Khammam,17.28230132155011,80.25839490834674
507316,7,12,19,Telangana,Hyderabad,Khammam,17.323486502341737,80.71461850215614
507315,10,9,19,Telangana,Hyderabad,Khammam,17.383558113553494,80.80568923220032
472010,9,6,15,Madhya Pradesh,Jabalpur,Chhatarpur,24.5617031107545,78.97066928433287
767070,9,8,17,Odisha,Sambalpur,Balangir,20.371928855659075,83.2862657687438
767071,5,15,20,Odisha,Sambalpur,Balangir,20.800503565805254,83.54540397028981
841437,16,11,27,Bihar,Muzaffarpur,Siwan,26.552208524652382,84.08897545752947
841436,11,12,23,Bihar,Muzaffarpur,Siwan,26.325475190746243,84.28466947535038
841435,14,7,21,Bihar,Muzaffarpur,Siwan,26.155873130102297,84.06035467605936
841434,14,8,22,Bihar,Muzaffarpur,Siwan,26.262939959620414,84.57607779593165
841439,15,9,24,Bihar,Muzaffarpur,Siwan,26.22131082715073,84.56918838857004
305901,16,5,21,Rajasthan,Ajmer,Beawar,26.08323005800013,74.33823740988201
841438,12,9,21,Bihar,Muzaffarpur,Siwan,26.42310477858482,84.3081521445899
460001,8,11,19,Madhya Pradesh,Jabalpur,Chhindwara,21.92990713519306,77.84121089132526
461335,9,5,14,Madhya Pradesh,,NARMADAPURAM,22.13375316958505,77.09808220564001
460004,9,9,18,Madhya Pradesh,Jabalpur,Chhindwara,21.78990025118674,77.98418546200446
461331,10,10,20,Madhya Pradesh,,NARMADAPURAM,22.3781192195968,76.99492919273735
792056,13,9,22,North Eastern,Shillong HQ,Arunachal Pradesh,27.566412919880328,95.98358996692475
767067,4,12,16,Odisha,Sambalpur,Balangir,20.56280510006196,83.51178873483113
767066,8,8,16,Odisha,Sambalpur,Balangir,20.23462816103123,83.09535353729916
792055,7,10,17,Unknown,Unknown,Unknown,,
767068,9,16,25,Odisha,Sambalpur,Balangir,20.926410261256535,83.67290860937959
506015,19,5,24,Telangana,Hyderabad,Hanamkonda,18.046823736163983,79.55726653889974
804451,10,9,19,Bihar,,PATNA SAHIB,25.374716682041463,85.15075833446014
841440,14,11,25,Bihar,Muzaffarpur,Siwan,26.430930672027827,84.3978278660984
767062,10,7,17,Odisha,Sambalpur,Balangir,21.011783794455802,83.89701060155706
804452,12,6,18,Bihar,,PATNA SAHIB,25.35893433139333,85.0118246403199
506013,8,8,16,Telangana,Hyderabad,Warangal,17.972609822519306,79.63329444911798
767065,6,11,17,Odisha,Sambalpur,Balangir,20.789093042892887,83.43487067562288
804453,6,10,16,Bihar,,PATNA SAHIB,25.473312442419406,85.0940742865788
506011,12,11,23,Telangana,Hyderabad,Hanamkonda,18.003163824739595,79.57307377696655
804454,8,11,19,Bihar,,PATNA SAHIB,25.30342901358671,84.99377902156878
841443,6,8,14,Bihar,Muzaffarpur,Saran,25.95974333041784,84.77855026341551
767061,13,6,19,Odisha,Sambalpur,Balangir,20.964669139642158,83.43706363728327
803121,7,10,17,Bihar,"East , Bhagalpur",Nalanda,25.02823739537114,85.45030050649461
841442,14,5,19,Bihar,Muzaffarpur,Saran,25.91081663150663,84.76255847498612
841441,9,9,18,Bihar,Muzaffarpur,Siwan,26.563553178683822,84.20647413147593
803120,9,8,17,Bihar,"East , Bhagalpur",Nalanda,25.263303024646202,85.40855491316856
767060,11,11,22,Odisha,Sambalpur,Balangir,20.460958699143777,82.82962468772706
815117,8,9,17,Unknown,Unknown,Unknown,,
841447,14,7,21,Bihar,Muzaffarpur,Siwan,26.237826211024522,84.71902311855051
841446,9,6,15,Bihar,Muzaffarpur,Siwan,26.145667342418403,84.25405381538442
852101,11,4,15,Bihar,"East , Bhagalpur",Saharsa,25.749264378741714,86.98811387093903
506009,8,4,12,Telangana,Hyderabad,Hanamkonda,18.02786109442824,79.55474719679611
506007,5,8,13,Telangana,Hyderabad,Warangal,18.00292505835764,79.58987059530163
506008,8,9,17,Telangana,Hyderabad,Warangal,17.95668493930061,79.6233932498183
506005,8,6,14,Telangana,Hyderabad,Warangal,17.908388777868097,79.60864745506643
506006,12,4,16,Telangana,Hyderabad,Warangal,18.04889557419513,79.62859704685006
506003,7,10,17,Telangana,Hyderabad,Hanamkonda,17.928192770102513,79.51162731969544
506004,10,5,15,Telangana,Hyderabad,Hanamkonda,17.98505984424178,79.53105289687609
506001,7,6,13,Telangana,Hyderabad,Hanamkonda,17.99271647941301,79.56369137279708
506002,9,12,21,Telangana,Hyderabad,Warangal,17.97299924036139,79.60162241810117
532322,12,7,19,Andhra Pradesh,Visakhapatnam,Srikakulam,19.016580206418915,84.67222775358003
755050,9,13,22,Odisha,Bhubaneswar HQ,JAJPUR,20.772547760540224,86.1384070037977
755051,6,5,11,Odisha,Bhubaneswar HQ,JAJPUR,20.843763209850763,86.16150696148043
518010,11,11,22,Andhra Pradesh,Kurnool,Kurnool,15.64162645847945,78.20915089006257
767048,12,13,25,Odisha,Sambalpur,Balangir,20.73584127248202,83.25171161256978
411061,12,10,22,Maharashtra,Pune,Pune City East,18.58973981792833,73.81831735595517
411060,11,12,23,Maharashtra,Pune,Pune City East,18.452613201848617,73.91526743175791
767045,8,13,21,Odisha,Sambalpur,Balangir,21.10254082565065,83.714613671423
767046,10,2,12,Odisha,Sambalpur,Balangir,20.431968093543535,83.58627076659722
532312,7,8,15,Andhra Pradesh,Visakhapatnam,Srikakulam,19.090914169813765,84.68442663395895
767041,12,6,18,Odisha,Sambalpur,Balangir,20.740053993259156,83.18658304601995
411067,8,9,17,Maharashtra,Pune,Pune City West,18.56216284263476,73.81010859569825
767040,13,12,25,Odisha,Sambalpur,Balangir,20.331624377795904,82.92059928419702
411069,9,8,17,Maharashtra,Pune,Pune City West,18.559316607391366,73.78415102964289
767042,5,11,16,Odisha,Sambalpur,Balangir,20.36762969950185,83.15163382863345
411068,14,6,20,Maharashtra,Pune,Pune City West,18.456193962242217,73.79593291113589
411062,8,6,14,Maharashtra,Pune,Pune City East,18.684983616342976,73.80432802470996
518005,6,4,10,Andhra Pradesh,Kurnool,Kurnool,15.836922800033497,78.03016165336314
518004,8,6,14,Andhra Pradesh,Kurnool,Kurnool,15.855098272441948,78.00732971676392
518007,9,7,16,Andhra Pradesh,Kurnool,Kurnool,15.761497360371488,78.05524847150734
518006,10,13,23,Andhra Pradesh,Kurnool,Kurnool,15.84207594559756,78.01752094155226
755063,9,6,15,Odisha,Bhubaneswar HQ,Cuttack City,20.60374447317706,86.09671608844015
531001,17,6,23,Andhra Pradesh,Visakhapatnam,Anakapalle,17.68991970174368,82.99542274242671
518001,9,9,18,Andhra Pradesh,Kurnool,Kurnool,15.828256350409907,78.05014107235044
531002,8,7,15,Andhra Pradesh,Visakhapatnam,Anakapalle,17.697631298948103,83.03657887943325
518003,8,5,13,Andhra Pradesh,Kurnool,Kurnool,15.809800910709816,77.99455675750198
755061,11,2,13,Odisha,Bhubaneswar HQ,KENDRAPARA,20.671572631509488,86.50845521207857
518002,13,6,19,Andhra Pradesh,Kurnool,Kurnool,15.684252258695457,78.08279196665943
755062,13,9,22,Odisha,Bhubaneswar HQ,JAJPUR,20.798989674302828,86.3546278200459
767038,12,6,18,Odisha,Sambalpur,Balangir,20.626812658661645,82.77740597161979
411070,17,7,24,Maharashtra,Pune,Pune City East,18.667636780781194,73.84786999232504
767037,10,14,24,Odisha,Sambalpur,Balangir,20.406848358621417,83.07349158519301
411071,13,12,25,Unknown,Unknown,Unknown,,
767039,4,8,12,Odisha,Sambalpur,Balangir,20.481487454507167,82.96578050622753
767033,13,6,19,Odisha,Sambalpur,Balangir,20.310937417648645,83.19134358978712
767035,6,8,14,Odisha,Sambalpur,Balangir,20.222360437702385,82.92439636596211
411078,13,9,22,Unknown,Unknown,Unknown,,
767030,13,5,18,Odisha,Sambalpur,Balangir,20.466576132616208,83.48287331750208
411077,11,10,21,Unknown,Unknown,Unknown,,
767032,6,12,18,Odisha,Sambalpur,Balangir,20.455173550450723,83.32630613110763
411079,11,11,22,Unknown,Unknown,Unknown,,
411074,10,5,15,Unknown,Unknown,Unknown,,
411073,9,8,17,Unknown,Unknown,Unknown,,
411076,11,4,15,Unknown,Unknown,Unknown,,
411075,10,12,22,Unknown,Unknown,Unknown,,
755036,14,8,22,Odisha,Bhubaneswar HQ,JAJPUR,20.85409300762564,86.5361262966883
767019,11,7,18,Odisha,Sambalpur,Balangir,21.00364718199706,83.74838775426016
281405,12,7,19,Uttar Pradesh,Agra,Mathura,27.65835838052854,77.38178913484593
411081,11,5,16,Unknown,Unknown,Unknown,,
767027,7,6,13,Odisha,Sambalpur,Balangir,20.764644346746856,82.99816452131941
281406,12,5,17,Uttar Pradesh,Agra,Mathura,27.61043965777109,77.5790552449198
411080,15,5,20,Unknown,Unknown,Unknown,,
767026,10,8,18,Odisha,Sambalpur,Balangir,20.609668969496852,83.0631901243631
281403,2,11,13,Uttar Pradesh,Agra,Mathura,27.806432150262296,77.38859869142523
767029,7,4,11,Odisha,Sambalpur,Balangir,20.604086455785424,83.36371020420646
767028,10,12,22,Odisha,Sambalpur,Balangir,20.817297706033035,82.88631511139505
281404,9,12,21,Uttar Pradesh,Agra,Mathura,27.806362206340967,77.57144043761222
281401,8,9,17,Uttar Pradesh,Agra,Mathura,27.707785274401115,77.48084483207755
767023,8,8,16,Odisha,Sambalpur,Balangir,21.03774626906458,83.57065100953764
767022,7,9,16,Odisha,Sambalpur,Balangir,21.02899663758854,83.369470367022
767025,9,12,21,Odisha,Sambalpur,Balangir,20.794656605060577,83.16097440944758
767024,4,9,13,Odisha,Sambalpur,Balangir,20.737955860807922,83.34119336608887
767021,7,8,15,Odisha,Sambalpur,Balangir,20.94305817115973,83.55166799569268
767020,14,5,19,Odisha,Sambalpur,Balangir,20.869157519455452,83.4981332198258
755049,13,10,23,Odisha,Bhubaneswar HQ,JAJPUR,20.686130917556717,86.18713026876192
841404,4,11,15,Bihar,Muzaffarpur,Siwan,26.040390997774086,84.46780518991258
841403,8,4,12,Bihar,Muzaffarpur,Saran,25.9867669297551,84.69292646994374
841402,10,8,18,Bihar,Muzaffarpur,Saran,25.918795548380505,84.95238871616989
841401,12,9,21,Bihar,Muzaffarpur,Saran,25.979615587254866,84.92363202913242
841408,9,12,21,Bihar,Muzaffarpur,Siwan,26.112399461543447,84.68630127235112
841407,7,12,19,Bihar,Muzaffarpur,Siwan,26.32139630790228,84.63122459597957
755043,13,10,23,Odisha,Bhubaneswar HQ,JAJPUR,20.89806121010707,86.24290194056236
841406,12,6,18,Bihar,Muzaffarpur,Siwan,26.1787154518215,84.66371607273337
841405,10,10,20,Bihar,Muzaffarpur,Siwan,26.417352461160995,84.58752014160645
755044,11,8,19,Odisha,Bhubaneswar HQ,JAJPUR,20.704954760908123,86.06439033523701
841409,12,10,22,Bihar,Muzaffarpur,Siwan,26.290203464153585,84.75919605978319
