order_value,item_quantity,identical_items,payment_method,failed_payment_attempts,order_hour,checkout_time_sec,address_mismatch,order_velocity,customer_tenure_days,order_risk_label
7740.29,9,6,0,3,23,348,0,5,591,1
39212.49,7,5,1,2,13,244,0,4,1407,1
7450.34,6,4,0,0,3,156,1,1,126,0
23004.39,7,7,0,0,18,276,0,5,1360,1
2314.60,8,6,0,2,23,33,1,5,264,0
37971.64,6,2,0,4,1,90,1,6,175,1
26997.69,3,2,1,0,15,233,0,5,1052,0
5040.75,2,1,1,1,8,312,1,2,7,0
8715.04,5,2,0,4,1,250,1,3,1196,1
10995.56,3,3,1,4,9,281,0,4,664,0
2301.64,2,1,1,0,14,60,1,5,1290,0
18480.22,1,1,0,1,1,578,0,3,674,0
13071.19,7,0,1,3,22,213,0,2,374,1
19646.61,6,0,1,2,15,532,1,7,474,1
15909.62,5,0,0,2,14,243,0,4,78,0
5982.12,4,0,0,2,17,396,0,7,1069,0
9098.27,7,3,1,4,15,537,1,2,1127,1
6812.46,1,1,1,4,8,107,1,2,240,1
34396.99,9,1,0,2,21,196,1,8,582,1
11943.38,5,4,1,4,18,46,0,2,1102,1
18880.53,10,0,0,1,19,244,0,7,737,0
23948.57,8,4,1,0,11,538,0,8,1160,1
28364.57,6,2,1,1,22,299,0,4,577,0
1097.98,4,0,1,3,16,561,1,1,216,0
35722.90,9,4,0,0,19,40,1,3,1126,0
27462.57,1,1,1,1,21,85,0,7,789,1
7600.69,2,1,0,0,18,555,1,5,65,0
12694.97,2,0,0,1,14,525,0,6,116,0
30696.22,1,0,0,1,14,83,1,8,62,0
5763.39,7,1,0,0,6,303,1,1,1195,0
31058.72,8,2,0,2,4,582,0,5,918,0
31624.24,10,8,1,0,12,484,0,1,936,1
3603.19,9,9,1,3,21,222,1,5,1159,1
16980.04,9,8,0,4,10,366,1,2,826,1
24137.36,8,1,1,2,2,210,0,6,1204,1
26851.92,5,5,0,0,0,405,0,2,254,1
15169.38,8,2,1,3,3,131,1,7,584,1
37256.42,8,7,0,3,11,362,1,4,1203,1
9733.51,1,0,1,3,8,408,0,6,311,1
7807.87,8,5,1,1,3,382,0,3,627,0
8067.24,9,5,1,3,5,140,1,1,950,0
25223.83,2,0,1,2,3,11,1,7,866,1
12168.11,7,6,1,3,8,396,1,5,1232,1
17044.72,3,0,0,1,1,87,0,4,1283,0
28792.12,3,3,1,0,23,356,1,1,1382,1
37013.73,6,5,1,1,17,593,1,5,741,1
21354.95,8,0,1,3,23,423,0,5,619,1
5797.16,6,6,0,4,9,296,1,1,1017,0
26089.03,6,6,1,2,21,175,0,8,1235,1
32308.83,5,2,1,4,2,108,0,8,649,1
20769.24,7,4,0,0,16,572,0,8,556,1
25597.46,3,1,1,3,23,305,1,4,576,0
3286.34,5,2,0,0,22,589,1,2,988,0
21228.80,6,6,0,1,16,607,0,2,1206,0
1516.53,3,1,1,0,23,62,0,6,1180,0
32757.90,7,6,0,2,9,31,1,4,185,1
2757.38,6,0,0,3,5,439,0,7,1455,0
11124.24,10,3,0,0,4,35,0,2,1152,0
32007.80,3,3,1,2,5,320,1,2,602,1
7602.98,5,1,0,0,16,245,1,6,914,0
26996.63,7,2,1,2,22,389,0,2,514,0
1359.99,7,0,0,3,2,573,1,6,1247,0
2603.63,4,1,1,0,1,542,0,1,1042,0
13969.67,9,3,1,0,19,226,0,8,608,0
34873.27,8,7,1,2,10,190,1,6,1445,1
17112.51,4,3,1,3,20,186,0,6,889,0
2543.38,7,5,1,0,14,227,1,4,1085,0
31848.35,10,3,0,0,10,532,1,6,830,1
29859.54,7,3,1,4,16,183,1,8,977,1
32410.89,7,4,0,0,7,253,0,7,160,0
11337.54,9,4,0,4,21,437,0,2,1402,0
21192.79,7,7,1,1,17,337,1,1,351,1
6096.98,8,2,1,0,9,599,0,7,1351,0
34243.52,4,2,0,2,2,87,0,7,357,0
16274.31,7,5,0,1,20,182,0,5,1312,0
35334.92,2,1,0,0,11,365,0,7,1213,0
35485.41,10,0,0,4,11,312,0,6,1159,0
40099.86,4,0,1,4,2,210,0,6,237,1
28143.44,3,3,1,3,16,438,0,7,1496,1
10150.97,6,5,1,2,12,163,0,2,859,0
9614.65,10,9,1,1,18,491,0,7,652,0
17381.53,6,2,1,1,19,252,0,4,1092,0
1243.16,6,3,0,2,18,303,0,3,1139,0
22414.95,9,6,0,3,20,540,1,1,271,1
32218.49,4,2,1,0,4,46,1,5,752,0
27879.64,4,4,0,4,13,269,1,4,682,1
36150.47,3,1,1,2,15,96,0,1,88,0
15438.29,7,3,1,1,8,207,1,8,1316,0
2404.69,4,3,0,1,8,467,1,2,1179,0
7533.47,6,1,0,0,1,199,1,3,44,0
29433.48,3,0,1,4,10,602,0,2,1126,0
17733.28,2,0,0,1,7,357,1,4,1228,0
32503.61,10,2,0,2,10,467,1,4,879,1
36020.48,10,5,1,1,11,335,1,5,1082,1
37084.71,7,2,1,3,17,143,1,2,258,1
27085.74,1,0,1,2,6,423,0,6,1343,0
37378.36,1,0,0,1,4,24,1,1,447,1
3242.38,2,1,0,1,1,499,1,3,323,0
34127.83,6,0,1,2,19,184,0,7,1125,1
37309.13,8,6,0,2,17,155,1,7,387,1
24124.86,3,3,0,3,2,567,1,2,1184,0
3520.38,10,5,0,1,16,61,1,4,711,0
31779.56,1,1,0,0,19,531,0,2,898,0
34888.94,3,3,0,2,12,171,0,6,587,0
17500.43,2,0,1,3,7,289,0,4,108,0
18772.74,8,4,0,2,2,328,0,4,734,0
26827.79,1,1,0,0,14,130,1,8,270,0
5989.39,4,2,1,0,2,225,0,5,283,0
16890.26,3,2,1,2,11,179,0,4,1190,0
8844.21,10,3,0,4,0,156,0,6,1258,1
21219.31,10,3,0,4,12,199,1,4,809,1
21415.46,5,0,0,0,2,333,0,4,783,0
36354.55,1,0,0,2,23,475,1,2,1408,0
7935.83,10,7,0,0,6,495,1,2,890,0
36962.87,7,0,0,3,15,472,0,2,70,0
27909.83,8,6,0,2,19,541,0,5,977,1
28079.56,1,1,0,0,2,265,1,5,474,1
19715.55,1,0,1,0,11,200,1,5,1361,0
7352.21,10,3,0,1,19,499,1,3,239,0
26753.05,5,2,0,1,13,45,0,2,1430,0
28155.35,8,1,1,3,14,502,1,3,1031,1
21512.31,1,0,0,3,6,424,0,4,341,0
34456.80,2,2,0,2,19,57,0,6,1454,0
32990.20,2,2,1,4,5,305,0,7,18,1
13817.56,3,0,0,0,17,583,1,1,843,0
27942.55,8,4,0,1,13,523,1,8,259,1
14792.62,3,0,0,0,16,348,1,1,1265,0
33558.05,1,1,1,3,0,512,1,5,72,1
6725.71,5,1,1,4,5,549,1,1,1290,1
20367.63,7,1,1,4,21,546,0,5,555,0
20326.18,10,1,1,2,6,73,0,4,1082,0
944.04,7,5,1,4,10,133,1,2,1371,1
3519.03,6,3,1,4,17,345,1,1,620,1
36923.96,2,0,0,4,19,178,1,5,1153,1
32596.49,6,2,0,1,10,500,1,2,396,0
39016.33,3,1,0,3,9,162,1,2,844,0
37473.46,5,5,0,3,15,229,1,3,1360,1
38091.37,9,4,1,2,13,304,0,1,892,0
20800.88,1,0,0,0,21,606,0,7,377,0
1705.20,4,1,1,1,6,120,0,8,1328,1
18740.43,10,10,0,3,22,267,0,8,886,1
18258.90,9,8,1,4,22,525,0,4,1339,0
32381.65,3,3,1,3,7,511,0,1,1243,1
13777.00,9,6,0,2,7,206,0,2,488,0
39162.54,6,6,1,3,23,76,1,1,244,1
22138.42,4,3,1,0,22,31,0,7,1391,1
21266.06,9,1,0,3,23,538,1,1,286,0
13322.49,2,1,0,2,12,243,1,8,986,0
12375.47,8,5,1,3,14,158,1,8,176,1
22929.00,9,7,1,2,10,550,0,6,810,1
25683.41,10,4,1,0,0,602,1,6,1478,1
38487.63,9,6,1,3,15,152,1,4,437,1
850.80,10,8,1,4,23,56,0,6,1325,0
12164.13,10,8,1,4,3,541,0,5,997,1
33508.50,4,3,0,2,21,528,1,5,1040,0
17878.22,9,9,1,0,19,371,1,3,1329,0
7491.98,9,4,1,0,7,96,1,7,479,1
37238.77,6,1,0,2,9,198,0,3,18,0
27076.80,9,8,0,3,8,382,1,3,550,1
6410.43,6,4,1,2,11,481,1,1,977,1
36659.84,7,7,1,2,19,232,0,2,341,1
35398.78,9,0,0,2,18,225,0,1,612,0
37311.57,5,0,0,0,7,483,1,1,143,0
35711.34,2,0,1,2,8,492,0,5,1450,1
24380.69,7,6,1,1,10,225,0,1,832,1
8037.44,2,1,0,0,11,34,0,8,1365,0
19891.32,9,6,0,0,6,48,1,4,527,0
26898.67,8,0,1,3,13,583,0,3,1368,0
38964.59,5,5,1,1,2,590,1,3,223,1
11059.48,3,3,0,3,21,67,1,4,552,0
14191.44,9,2,0,3,20,114,1,8,754,1
33823.03,7,0,0,0,11,191,1,2,60,0
11088.31,2,0,1,1,20,325,0,8,1449,0
11096.74,8,3,0,4,14,500,1,3,1390,1
38174.81,3,1,0,3,9,364,1,2,148,1
38960.57,4,0,0,0,10,197,1,6,691,1
14063.76,7,1,0,2,9,213,1,7,138,0
28842.96,9,8,1,1,8,239,1,8,1341,1
7419.53,5,4,0,4,19,372,0,2,526,0
10939.28,6,3,1,3,21,304,0,5,712,1
27741.75,8,7,0,3,8,365,0,5,886,0
5144.81,6,0,0,4,8,43,1,2,137,0
24940.33,1,1,0,2,19,66,1,8,1235,1
415.85,6,1,0,2,12,338,0,3,300,0
29880.30,9,1,1,3,11,91,1,1,697,1
22156.60,6,1,0,1,2,534,0,5,999,0
37962.52,8,3,0,0,1,606,0,4,1273,1
25771.17,7,3,0,2,10,49,0,6,582,0
33062.55,6,2,1,1,22,75,0,7,508,1
35793.45,9,0,1,2,13,480,1,4,960,1
15941.85,8,2,0,4,4,191,1,2,1202,0
30533.23,7,3,1,1,2,456,0,7,836,1
34206.86,3,1,1,3,1,527,1,7,97,1
26809.49,4,3,1,2,7,543,0,6,442,0
19465.13,7,1,1,0,11,581,0,7,813,0
29965.95,3,0,1,4,15,296,0,7,477,0
4063.66,3,1,0,2,14,53,1,1,572,0
1170.69,7,5,0,2,16,415,0,6,1095,0
37187.86,10,7,0,0,18,118,1,5,1188,1
8805.81,6,3,0,4,17,375,0,6,1243,0
4470.93,6,0,0,3,9,522,1,3,217,0
4593.86,6,3,1,1,7,402,1,8,1304,0
15614.13,9,9,0,1,12,89,0,1,702,0
21460.51,3,0,0,0,8,242,1,5,757,0
30030.54,3,0,1,2,15,137,1,5,546,1
21968.18,2,0,0,3,11,315,1,6,812,1
3387.81,9,0,1,2,23,496,0,1,361,0
32495.06,3,2,0,1,10,123,1,1,1338,0
28221.31,5,3,1,4,3,355,0,4,1179,1
16803.67,6,2,0,2,23,424,1,8,1442,1
18513.83,10,3,0,3,5,467,0,7,231,1
14067.60,3,1,0,0,21,211,1,2,99,0
35495.36,5,5,0,2,2,476,1,7,628,1
7272.57,3,3,0,2,18,506,0,8,528,0
37925.46,3,2,0,1,17,317,1,6,1202,0
12812.42,9,5,0,0,2,297,0,3,736,0
2663.48,9,6,0,3,16,525,0,7,1324,0
13654.31,4,0,0,4,18,413,1,1,387,0
11992.40,7,7,0,3,2,396,1,4,27,1
33778.71,10,10,0,0,23,131,0,8,91,1
3922.16,9,5,0,2,4,168,0,5,1306,1
1301.13,8,0,0,4,17,595,1,3,1171,1
13176.63,6,1,1,0,2,416,1,1,403,0
40116.25,6,3,1,0,2,363,0,4,15,1
34656.43,1,1,0,4,23,511,0,2,964,0
24984.20,4,2,1,2,1,505,1,5,1391,0
23910.47,6,0,1,4,22,218,1,3,63,1
26329.23,5,2,1,4,20,276,0,5,1061,1
30971.56,7,7,0,3,4,501,1,6,940,1
26623.83,3,3,1,2,23,592,1,4,1430,1
24772.40,10,9,1,0,22,226,0,7,1143,1
36126.65,2,0,1,4,22,401,0,5,1306,1
26480.11,7,4,1,0,23,571,0,3,140,0
27159.81,7,5,0,0,17,368,0,1,1096,0
2553.54,7,0,0,1,8,14,1,3,327,0
14415.60,6,0,0,1,21,596,0,7,948,0
33509.92,10,0,1,0,14,287,1,3,478,0
1128.24,10,6,0,0,10,396,0,3,1453,0
37609.43,8,3,1,3,17,483,0,3,294,1
14135.57,9,4,0,2,4,368,0,5,463,0
18680.38,4,0,1,4,19,146,1,1,219,0
18128.53,8,3,0,4,2,164,0,6,833,1
6558.34,9,5,1,3,4,130,1,7,699,1
38213.45,3,3,1,0,16,445,1,7,1054,1
27456.96,6,2,0,0,19,608,1,5,75,0
19084.73,3,2,0,1,3,236,0,6,1161,0
21708.93,7,2,1,1,7,571,0,2,946,1
12703.57,9,5,0,2,15,230,0,3,108,1
6616.13,8,1,0,4,12,34,0,7,484,0
14197.48,4,1,0,2,22,156,0,1,1006,0
7639.14,3,1,1,0,10,396,1,7,166,0
18033.31,1,1,0,1,2,184,0,2,359,0
20781.96,1,0,0,4,15,562,0,4,1035,0
4503.48,5,1,0,0,16,420,1,3,572,0
14315.67,1,0,0,0,13,438,0,8,1489,0
15787.54,4,3,0,3,13,192,1,3,898,0
14927.17,2,0,1,3,5,162,1,6,960,1
5485.38,10,6,0,2,1,483,0,8,238,1
8919.36,3,1,0,3,1,183,1,3,1037,1
14200.50,7,5,1,4,12,455,1,2,346,1
2181.42,2,1,0,0,8,426,0,3,551,0
30892.92,5,2,1,2,16,405,1,3,1386,1
31179.48,4,0,0,0,8,173,0,5,694,1
16253.27,3,3,0,2,8,225,0,2,838,0
23054.57,9,0,1,3,3,451,0,8,391,1
9598.13,4,1,1,4,15,130,0,8,1472,0
35336.97,4,0,0,1,16,86,1,3,400,0
9604.27,3,0,1,3,21,192,1,2,717,0
579.89,8,7,0,0,17,160,1,3,942,0
21343.02,1,1,0,4,13,125,0,6,825,0
14124.35,7,0,1,3,4,477,1,3,319,1
23470.89,5,3,0,3,5,557,0,7,870,1
39597.42,5,0,1,0,6,221,1,5,19,1
24607.60,2,2,0,1,4,577,0,5,31,1
1971.36,3,0,1,2,15,221,1,6,1467,0
5086.17,10,4,1,1,3,357,1,6,145,1
30142.21,8,8,0,4,2,512,1,3,463,1
11610.90,1,0,0,3,14,379,1,3,1159,0
24224.82,9,7,0,0,21,229,1,3,450,1
26634.14,2,0,0,1,13,539,0,2,38,0
39774.78,3,3,0,2,23,461,1,5,1231,1
1271.03,5,5,0,2,4,162,1,2,657,0
23122.42,8,7,0,0,6,376,0,1,936,0
17608.35,1,0,0,1,2,11,0,6,651,0
5948.62,5,4,1,1,0,563,1,2,1482,1
36960.36,3,1,0,0,13,472,1,4,758,0
34145.10,1,1,0,2,5,522,0,4,69,0
7348.86,3,0,0,3,1,483,0,2,419,0
4362.80,8,1,1,3,17,372,0,1,134,0
12999.96,4,1,0,1,15,448,1,5,350,0
36988.80,2,0,1,2,16,459,0,4,1186,0
25364.23,3,2,1,4,8,258,0,3,1342,0
4559.70,4,3,1,0,3,545,0,7,1083,0
15694.84,7,4,1,2,12,514,0,7,223,0
19461.89,9,4,1,2,22,80,0,8,874,1
6456.84,8,7,0,0,21,355,0,2,348,0
17585.16,1,0,0,1,14,521,0,1,434,0
36370.39,3,0,1,0,22,52,0,3,553,0
26464.38,5,1,0,0,5,468,1,3,532,0
14706.76,7,7,1,1,12,412,1,8,163,1
22696.72,6,3,0,3,21,218,1,4,117,1
11076.53,9,4,1,4,17,509,0,4,329,1
25774.49,4,1,1,2,15,572,0,3,401,0
4253.86,2,2,0,0,11,496,0,2,751,0
29887.78,10,0,0,3,15,476,1,8,1092,1
40114.05,4,1,0,2,17,206,1,6,1386,1
20795.87,1,0,1,0,7,539,0,7,294,0
16305.52,3,2,1,4,7,334,1,6,979,0
2416.30,3,0,1,0,20,433,0,8,347,0
31754.04,6,5,0,4,3,140,1,8,929,1
17222.62,6,1,1,0,17,360,0,2,1359,0
15786.87,6,5,0,2,7,249,1,8,1406,1
6834.05,8,1,1,1,20,337,0,5,153,0
26917.76,2,1,0,0,18,136,0,1,1462,0
27624.76,7,4,0,3,0,25,0,8,1002,1
3638.39,6,1,1,1,19,153,0,5,1062,0
10757.59,5,2,0,1,18,36,1,8,1156,0
39340.27,2,0,1,4,5,291,0,4,795,0
29408.91,5,2,1,0,0,520,1,1,200,1
30176.11,1,1,1,3,1,322,0,2,886,0
13776.94,10,5,0,2,18,352,0,2,847,0
7420.61,1,1,0,3,13,11,0,3,156,0
4519.36,7,0,0,2,18,485,1,4,664,0
5332.54,2,2,1,1,8,103,0,3,325,0
29169.18,1,0,0,2,10,364,0,6,486,0
36365.09,5,0,0,4,11,428,1,6,998,1
34621.01,4,2,1,2,19,84,0,7,1173,0
21775.47,7,3,0,1,2,274,1,1,1492,1
16297.84,8,1,1,0,2,136,0,5,936,0
38593.46,6,2,1,0,6,180,0,2,212,1
4955.80,4,1,0,3,7,94,1,4,683,0
21464.42,2,0,1,3,21,71,1,1,550,1
10169.06,5,0,1,0,12,562,0,3,1359,0
16228.58,4,4,1,0,19,413,1,1,1307,0
23808.74,7,6,0,3,23,263,1,3,634,1
25628.88,8,2,0,4,0,517,0,5,1218,1
37678.38,2,2,1,3,16,187,0,6,480,1
38882.06,9,4,1,4,2,348,1,3,1334,1
23991.59,7,0,1,2,18,144,1,5,31,1
18904.70,5,4,1,2,19,579,1,3,1372,0
6948.16,6,2,1,1,20,324,1,6,45,0
16415.73,7,5,0,3,5,199,0,1,17,1
30849.78,5,3,1,1,11,113,1,7,195,1
17331.73,7,3,1,0,11,391,0,8,312,1
12378.48,10,10,0,3,22,419,1,5,932,0
15308.97,1,1,1,4,10,538,1,2,516,0
14428.03,5,0,1,0,20,206,0,2,117,0
26245.61,9,7,1,3,20,378,0,2,275,1
816.43,2,2,0,4,14,358,0,6,694,0
24838.64,7,4,0,1,3,146,1,5,1465,1
8290.43,5,3,1,4,7,492,1,4,1491,1
16324.55,4,2,1,4,19,297,0,2,298,0
29416.09,5,5,0,1,22,473,0,7,393,1
6076.87,5,3,1,2,0,272,1,3,298,1
11762.04,7,2,0,3,14,229,1,2,374,0
20628.25,6,3,0,4,10,297,0,6,5,1
38515.90,3,2,0,1,2,415,0,1,641,0
16603.91,10,10,1,3,3,574,0,7,771,0
8803.90,1,1,1,3,3,395,1,1,1381,0
15379.64,10,6,0,0,21,357,1,8,1099,1
23289.77,10,10,0,2,12,170,1,2,1219,1
30424.04,9,1,0,2,19,412,0,1,33,0
34517.61,10,7,0,2,8,42,0,7,78,1
25056.18,4,3,1,1,8,354,1,7,61,1
614.34,10,0,0,2,19,71,1,7,27,1
36406.05,4,1,1,4,15,521,1,8,986,1
36939.90,6,0,0,4,19,511,0,5,115,1
6369.06,2,0,0,4,9,533,0,3,257,0
12564.67,1,0,0,1,9,161,1,7,1454,0
501.83,6,2,0,2,11,576,0,6,620,0
32699.33,10,5,1,2,1,574,1,1,1132,1
16959.98,3,2,1,0,5,498,0,8,496,0
22579.29,8,1,1,4,4,191,1,2,777,1
27293.61,6,1,1,0,12,192,1,4,461,0
32233.83,10,2,0,1,19,229,1,8,1419,0
36475.26,3,0,1,2,6,404,1,5,512,0
16510.66,1,0,1,0,21,402,1,4,1256,0
36042.43,10,10,0,2,18,68,1,2,593,0
33737.16,9,3,1,2,18,206,0,3,1029,1
6795.45,3,1,0,3,21,43,0,3,1392,0
32138.55,8,6,1,1,12,78,1,6,315,1
14929.08,2,2,1,4,20,510,0,4,1098,0
14988.38,4,3,0,0,1,125,1,3,309,0
16206.36,8,2,1,0,3,569,1,7,547,0
1081.83,2,2,0,4,10,39,1,1,1436,0
11378.76,6,4,1,4,4,524,0,3,915,1
16324.34,7,1,1,1,0,508,0,6,1184,0
36132.62,10,4,0,2,19,255,0,7,227,1
39273.73,7,7,1,2,21,181,1,6,1232,1
11887.11,10,2,1,3,13,500,0,1,72,0
14197.36,3,3,1,0,22,284,1,1,804,0
26460.87,6,0,1,4,10,76,1,4,1281,1
17239.29,2,2,1,0,8,485,1,8,523,0
24186.19,8,7,0,2,9,420,0,7,55,1
18910.85,3,3,0,3,4,249,0,5,1480,0
3317.05,4,2,0,1,23,190,0,4,397,0
17873.04,8,8,1,0,15,381,1,5,710,0
16815.12,3,2,0,2,9,585,1,8,1418,0
3638.66,3,1,0,1,9,328,1,2,666,0
37759.02,4,4,0,0,10,302,1,5,1029,0
35339.61,7,2,1,1,19,544,1,1,825,1
5153.38,5,2,1,2,5,87,0,8,112,0
36221.56,9,1,1,4,4,127,0,6,1154,1
38442.14,9,5,1,0,14,99,0,8,716,1
19693.80,1,0,0,0,17,231,1,8,1093,0
34687.10,4,4,1,4,8,239,1,6,300,1
361.19,8,7,0,3,7,400,0,8,1349,0
8997.88,3,0,1,3,10,472,0,8,387,0
32674.61,9,2,0,0,13,249,0,5,804,0
23761.95,2,1,1,1,13,601,0,6,907,0
20275.37,3,2,0,2,2,483,0,7,1088,0
10112.34,10,9,1,4,14,574,0,1,960,1
8591.54,4,3,0,2,17,400,0,6,979,0
5367.44,1,0,0,4,13,205,1,8,203,0
35213.38,8,2,0,2,14,95,1,4,1182,0
22787.17,10,5,1,3,16,161,1,6,1268,1
9068.53,6,2,1,3,12,174,1,1,1459,1
11251.79,7,3,1,1,12,334,0,7,421,0
17345.06,1,0,0,2,21,104,1,4,827,0
29805.66,4,4,1,1,19,160,1,2,711,1
34132.30,5,0,1,0,8,540,0,4,596,1
31981.47,10,5,1,3,10,281,1,5,1216,1
16038.13,7,3,0,2,12,516,0,1,801,0
26651.74,2,1,0,4,20,530,1,4,503,0
16032.36,7,7,1,1,12,122,0,5,867,0
31450.73,4,2,0,1,14,330,1,6,82,0
20279.42,6,4,1,0,6,105,0,5,1010,1
19924.59,4,4,0,4,5,243,1,5,1040,0
1498.85,5,0,1,1,3,538,1,2,634,0
32205.91,1,1,0,3,19,213,1,1,29,0
37093.15,10,3,0,3,19,134,0,3,1160,1
3254.45,1,1,1,4,0,85,0,3,1202,0
29875.93,5,1,1,2,2,96,0,7,144,0
4809.79,8,7,1,3,3,245,0,4,457,1
28728.42,4,1,0,1,5,226,1,2,747,0
24424.01,4,1,0,4,17,226,0,5,550,0
2149.03,5,5,0,2,22,296,1,2,711,0
36719.07,2,0,0,3,22,115,1,8,399,1
4368.81,6,5,0,2,16,414,1,8,86,0
7163.65,5,4,0,4,15,180,1,1,1451,1
24631.09,6,6,0,1,11,460,1,4,1226,1
16354.93,4,0,1,3,19,194,0,2,619,0
26683.86,8,5,1,3,6,146,1,3,632,1
12096.04,10,0,1,1,6,239,0,1,432,0
15475.36,2,1,0,4,6,427,1,8,986,1
38343.44,8,4,0,0,20,391,0,4,433,1
24432.50,1,1,1,1,1,513,0,4,497,1
25468.88,5,2,1,0,7,245,1,6,759,1
25661.60,4,1,1,2,3,224,0,7,633,0
26766.98,9,1,1,3,10,438,0,5,817,1
25585.77,9,7,0,0,4,487,0,6,1420,1
12055.97,8,5,0,2,18,512,1,7,694,1
34774.78,6,0,1,1,9,325,0,3,98,0
5770.10,3,2,1,3,11,15,0,5,344,1
22619.78,3,3,1,1,18,110,1,1,342,1
38448.01,6,3,0,3,20,547,1,2,1066,1
17645.03,10,5,1,4,14,277,1,1,979,1
19844.14,7,6,1,4,10,267,1,6,7,1
14816.64,6,0,0,4,5,90,1,2,5,1
26752.04,6,2,1,0,17,564,1,1,514,1
37747.56,5,2,0,1,7,581,0,8,955,0
13690.79,8,1,0,4,8,566,1,1,940,1
26730.37,6,5,0,0,7,123,0,1,73,0
32252.52,3,1,0,0,16,548,0,6,864,0
37996.83,1,0,1,2,17,486,1,3,207,1
14784.30,1,0,0,3,11,188,0,8,103,0
21585.70,2,2,0,1,12,391,1,1,1188,0
39312.76,4,2,0,2,15,265,1,2,333,0
35622.79,10,8,0,1,23,177,1,8,856,1
3847.34,5,3,1,3,23,337,0,3,209,0
29025.47,10,8,1,3,8,241,0,6,325,1
12466.87,2,0,1,4,21,517,1,4,361,0
32373.77,6,5,0,2,13,208,0,5,60,0
3022.68,2,0,1,3,11,166,0,6,642,0
27598.94,1,0,0,2,20,420,1,6,669,0
1294.66,9,4,1,1,4,585,0,1,143,0
31785.91,6,0,1,3,11,252,1,4,898,1
23802.26,4,0,1,3,11,183,1,4,1262,1
18307.99,4,0,0,3,6,34,1,4,218,0
13074.01,8,6,1,1,8,82,1,6,33,1
14233.31,4,0,0,2,1,105,0,2,1244,0
5385.73,9,2,0,3,12,189,1,5,711,0
26989.90,9,9,0,3,0,36,1,4,673,1
14435.72,5,3,1,2,10,145,1,2,1348,0
26116.65,3,3,0,3,3,344,1,5,1238,1
33084.23,6,5,1,2,7,520,0,8,919,1
13584.99,5,5,0,3,1,195,0,5,890,1
33495.30,10,8,0,2,7,189,1,1,596,0
26420.15,10,8,0,4,1,461,0,4,1446,1
34899.97,5,3,1,1,10,403,0,4,1298,0
1498.92,9,4,0,3,12,519,0,5,565,1
3414.35,6,6,0,1,20,56,1,2,644,0
31098.59,6,1,0,4,9,541,0,7,639,1
4341.35,3,0,1,3,9,195,1,6,1238,1
27145.34,10,10,1,0,17,563,0,8,1383,1
10630.21,4,2,0,4,0,608,0,5,1344,0
40244.95,8,2,1,3,4,21,1,7,461,1
39601.25,1,1,0,4,4,460,0,1,810,0
1167.89,2,0,0,2,10,407,0,5,1306,0
22376.76,9,9,0,0,13,475,0,2,724,0
10210.12,4,1,0,3,1,457,0,5,573,0
28282.95,10,1,0,3,8,184,1,5,837,1
35920.06,7,6,1,2,12,187,0,7,85,0
8546.30,9,0,1,2,0,417,1,6,341,1
32708.05,7,2,1,0,16,366,0,5,35,1
9715.28,6,1,0,2,13,305,0,5,1064,0
23978.60,6,6,1,0,2,251,1,8,639,1
29556.84,4,0,1,4,1,350,0,3,836,1
36684.52,4,2,1,4,13,235,1,3,740,0
22104.41,3,1,1,1,18,428,0,4,636,0
30928.51,4,2,0,4,22,232,1,2,1002,0
5469.44,4,3,0,3,22,110,1,8,492,0
15259.63,2,0,1,3,22,590,0,1,162,0
26700.41,8,0,1,2,17,590,1,3,1130,0
25878.54,2,1,0,4,22,155,1,8,833,0
10100.29,5,1,0,4,17,57,1,6,1256,0
19390.29,1,0,0,1,8,241,0,8,781,0
10492.26,6,2,0,4,22,46,0,1,1350,0
38532.83,3,1,1,4,12,12,1,2,733,1
4321.81,9,6,0,1,16,575,0,1,283,0
25145.39,1,0,1,2,23,515,0,3,435,0
8516.10,2,2,1,0,3,98,0,4,1475,0
8073.38,5,4,1,2,19,456,1,2,226,0
6997.66,10,4,0,2,5,27,1,4,239,1
20559.42,7,5,1,4,2,584,0,4,1131,1
9253.05,7,3,0,4,14,281,1,5,102,1
23057.60,2,1,1,2,2,16,1,3,988,1
21745.03,7,6,1,0,16,224,1,1,105,1
1697.63,5,3,1,0,1,456,1,4,1497,1
12503.22,7,4,1,1,18,495,1,1,312,0
16271.70,6,4,0,0,10,577,0,7,176,0
17309.73,6,3,0,0,22,534,0,1,1074,0
24862.56,6,6,0,4,23,473,1,4,116,1
30951.28,7,7,0,4,4,594,1,4,348,1
6439.74,2,2,1,0,7,375,0,6,573,0
2271.09,6,4,1,0,17,589,1,1,689,0
27059.76,8,1,1,3,10,142,1,2,1038,1
10745.23,5,5,0,1,8,415,1,4,885,0
22883.54,7,2,1,3,23,312,1,4,851,1
4984.34,4,3,1,0,12,310,0,7,1239,0
13872.46,3,0,0,1,0,299,0,6,475,0
16548.83,10,3,0,2,0,295,0,3,438,0
5354.32,4,1,0,1,18,584,1,7,691,0
13468.96,5,1,0,1,18,386,1,4,639,1
13439.09,7,4,0,1,21,11,0,7,475,1
30348.26,5,3,0,1,0,215,0,1,350,0
11591.48,2,2,1,2,15,447,0,5,146,0
14134.92,2,2,1,3,2,114,0,6,635,1
27777.96,10,4,0,1,2,148,1,6,1447,1
2984.55,3,1,1,0,17,567,1,7,1207,0
