device_age_days,device_type,accounts_per_device,emulator_detected,rooted_or_jailbroken,vpn_used,ip_changes_24h,geo_distance_km,login_frequency,failed_login_attempts,device_risk_label
1277,1,5,0,1,0,7,1086,44,3,1
87,2,4,0,0,0,0,381,14,6,0
1411,2,2,1,0,0,0,1357,10,1,0
441,1,5,0,0,1,5,900,16,5,1
226,1,4,0,0,1,1,2780,1,5,0
1321,1,4,0,1,0,8,2720,17,1,1
1258,1,2,0,0,1,7,53,45,7,0
314,2,5,0,1,1,4,149,18,7,0
1291,0,2,1,1,0,4,2527,33,5,0
559,1,3,0,0,0,6,2778,35,7,1
479,0,1,0,0,0,3,1175,48,3,0
570,2,0,0,0,0,5,1290,24,2,0
952,2,5,0,0,0,0,1257,40,7,0
678,0,4,0,0,1,1,1186,3,6,0
1324,0,3,0,1,1,1,1758,48,2,0
1104,2,0,0,0,1,5,2780,37,3,0
755,2,5,0,0,1,0,98,5,4,1
1093,0,1,0,0,1,0,1936,3,3,0
788,0,0,0,0,1,7,1730,28,2,0
882,0,1,0,0,1,4,2354,16,7,0
1065,1,0,0,0,0,5,1088,24,6,0
1037,2,2,0,0,0,0,2181,10,3,0
118,2,5,0,0,0,3,1456,45,3,0
1307,2,2,0,0,1,7,2551,39,3,0
156,0,0,0,0,0,5,1176,34,2,0
807,2,1,0,0,0,8,803,11,2,0
977,2,3,0,0,0,1,564,6,7,0
621,1,4,0,0,0,6,2776,5,0,0
495,2,0,0,0,1,5,36,11,1,0
727,0,5,0,0,0,5,343,23,3,0
590,2,0,0,0,0,1,1634,26,4,0
715,1,3,0,0,0,3,2238,36,6,0
803,1,5,1,0,1,0,2762,36,3,1
1405,2,5,0,0,0,8,657,47,2,0
570,2,3,0,0,0,3,2924,39,1,0
867,0,5,0,0,0,5,2722,27,3,0
1480,2,3,0,0,0,9,124,8,7,1
113,0,1,0,0,0,7,1355,43,6,0
634,0,2,0,0,0,9,478,17,7,0
1238,2,2,0,0,0,2,2367,47,1,0
1184,1,3,0,0,0,2,2481,36,7,0
1500,2,1,1,0,0,9,2183,1,3,1
364,0,4,0,0,0,0,2604,21,3,0
821,1,2,0,0,0,6,80,40,5,0
715,2,1,0,0,0,2,2962,4,4,0
616,0,2,0,0,1,4,2555,33,5,0
339,2,1,0,0,0,4,1850,3,5,0
33,2,2,0,0,0,7,2868,24,6,0
545,1,2,0,0,0,1,2453,50,3,0
1258,1,3,1,0,0,6,1879,37,6,1
111,0,0,0,0,0,0,1366,29,2,0
1050,1,3,0,0,0,4,50,34,5,0
476,1,0,0,0,0,1,1132,21,7,0
725,1,4,0,0,0,8,2691,7,2,0
839,0,0,0,0,0,2,1655,1,5,0
164,2,2,0,0,1,4,2188,17,3,0
588,2,0,0,1,1,9,2679,50,3,1
504,0,3,0,1,0,9,115,29,1,0
1082,0,3,0,0,0,4,925,15,1,0
626,0,3,0,0,0,3,1817,18,1,0
18,2,5,0,1,0,0,359,40,0,0
653,0,4,0,0,0,3,1957,37,7,1
1009,0,2,0,0,1,2,1301,32,7,1
360,1,4,0,0,0,1,168,18,0,0
387,1,1,0,0,1,7,1817,19,2,1
355,0,0,1,0,0,4,2059,39,7,1
206,0,0,0,0,0,2,1083,9,7,0
11,0,5,0,0,0,4,2495,24,2,0
203,1,4,0,0,1,6,409,4,5,0
1255,0,4,0,0,0,6,1564,16,4,1
1010,2,2,0,0,0,2,969,50,5,0
1499,0,0,0,0,0,1,2652,43,7,0
252,2,0,0,0,1,1,2582,20,6,0
217,1,5,0,0,0,1,694,4,3,0
671,0,3,0,1,0,8,2020,17,5,1
1129,2,0,0,0,0,1,2850,6,2,0
533,1,4,0,0,0,7,2932,9,0,0
878,0,1,0,0,1,8,1885,26,5,0
255,2,4,0,0,0,2,1041,16,6,0
602,0,4,0,0,0,1,1930,30,6,0
1120,2,0,0,0,0,5,814,4,2,0
1176,0,2,0,0,1,9,2771,42,0,0
253,1,5,0,0,0,4,964,24,2,0
1477,1,5,0,0,1,7,2693,7,6,1
583,0,4,0,0,0,8,2926,33,4,1
501,2,1,0,0,1,1,1643,1,1,0
888,1,5,0,0,1,2,2674,39,2,1
232,2,1,0,0,0,0,1336,21,0,0
1155,0,0,0,1,0,8,2054,30,0,1
261,1,5,0,1,0,5,2826,39,1,1
1011,2,1,0,0,0,9,2395,44,0,1
453,2,2,0,0,0,2,834,25,4,0
608,0,4,0,0,1,3,354,39,6,0
1271,0,0,0,0,1,1,505,15,5,0
1025,0,4,0,0,1,7,976,18,3,0
1433,1,0,0,0,0,0,1624,23,3,0
616,0,2,0,0,0,5,1622,7,0,0
337,1,2,0,0,1,1,2932,13,5,1
525,1,2,0,0,0,2,48,31,7,0
1270,2,3,1,0,0,9,1508,13,4,1
1254,2,2,1,1,0,9,2486,14,1,1
1496,1,4,0,1,1,8,1214,37,6,1
1236,1,4,0,0,0,4,2892,30,2,0
699,0,3,0,0,0,2,27,30,1,0
1086,1,2,0,0,0,6,1321,2,0,0
344,2,1,0,0,1,6,2178,35,2,1
825,2,2,0,0,0,8,2262,10,5,0
1014,2,4,0,0,0,9,2842,48,5,1
1440,2,1,0,0,0,3,856,16,0,0
5,2,2,0,1,1,8,78,21,0,1
337,0,5,0,0,0,2,34,14,5,0
731,2,4,0,0,1,7,2235,30,5,1
252,0,0,0,0,1,1,2009,5,6,0
1069,2,4,0,0,0,9,2259,50,1,1
866,2,2,0,0,1,5,509,35,5,1
1426,1,4,0,0,0,3,2996,4,3,0
1349,2,0,0,0,0,3,971,40,7,0
1153,0,0,0,0,0,2,1326,22,3,0
400,1,5,0,0,0,6,1611,39,4,1
1069,2,1,0,0,0,1,890,40,1,0
1008,1,1,0,0,0,5,955,48,6,0
1030,1,4,0,0,0,1,692,42,3,0
1377,0,2,0,1,0,5,1832,37,5,1
821,0,4,0,0,1,8,2508,33,0,1
760,0,4,0,0,0,9,941,25,6,1
1136,1,5,0,0,0,0,2155,32,0,0
632,1,0,0,1,0,7,2671,16,0,0
690,0,4,0,1,0,4,2415,46,6,1
212,0,2,0,0,0,0,291,35,6,0
883,1,2,0,0,0,0,2832,41,2,0
130,0,1,0,0,0,4,900,1,6,0
115,1,0,0,0,0,0,244,30,1,0
208,1,4,0,1,0,1,1221,13,4,0
1380,0,2,0,1,0,8,649,25,1,0
1099,2,3,0,0,0,2,2185,6,2,0
187,2,1,0,1,0,0,1811,11,6,0
1424,2,5,0,0,0,6,855,25,4,0
173,0,5,0,1,1,7,2710,35,2,1
538,1,4,0,0,0,9,1166,10,0,0
473,0,3,1,0,0,8,983,4,6,1
809,0,1,1,0,0,0,2247,9,6,0
801,1,1,0,1,0,9,426,4,6,0
1492,0,0,0,0,0,9,173,26,2,0
941,2,4,0,0,0,3,579,48,4,0
1247,1,0,0,0,0,0,2654,34,0,0
35,1,0,1,0,0,0,2560,49,5,1
1094,2,3,0,0,0,0,1151,48,4,0
1134,2,3,0,0,0,5,61,26,7,0
859,0,1,0,1,0,3,1970,4,0,0
1092,2,5,0,0,1,1,613,15,3,0
1115,2,5,0,0,0,0,2506,19,5,1
1055,2,5,0,0,0,3,38,18,1,0
484,2,0,1,0,0,2,917,8,1,0
405,0,4,0,1,0,5,1691,48,1,1
638,1,3,0,0,0,5,1511,26,0,0
200,0,2,1,0,0,9,2416,4,4,1
1169,0,4,0,0,1,7,1892,35,3,1
341,2,0,0,1,0,3,1578,16,3,0
155,2,5,0,0,1,1,2568,1,7,1
130,0,0,0,0,0,9,2984,47,2,1
1065,1,4,0,0,1,6,80,34,5,1
1056,0,5,0,0,0,6,584,46,5,1
971,0,4,0,0,0,5,885,50,6,1
176,2,3,0,0,0,9,1161,18,2,0
340,2,2,1,0,0,1,235,32,1,0
1147,2,1,0,0,0,3,548,43,0,0
706,0,5,0,0,0,2,875,15,4,1
553,0,3,0,0,0,4,280,8,4,0
756,1,1,0,0,1,0,1257,25,6,0
612,2,1,0,0,1,8,208,33,7,0
176,2,1,0,0,0,9,1143,3,7,0
1184,0,2,0,0,1,4,1928,31,0,0
803,2,3,0,0,0,1,1935,41,5,1
996,0,5,0,1,0,4,2620,39,4,1
911,0,2,0,0,0,4,2433,34,5,0
101,2,4,0,0,1,7,1300,17,6,1
652,1,5,0,1,0,1,502,29,0,0
1341,1,5,0,0,1,0,1503,49,2,1
554,2,0,0,0,1,2,336,25,7,0
148,2,0,0,0,0,0,2305,18,4,0
407,1,5,0,0,0,9,789,40,5,1
174,0,2,0,0,0,7,306,47,5,1
866,2,2,0,0,0,9,2499,42,7,0
1101,1,2,0,0,0,9,1729,1,7,0
512,0,5,1,1,0,6,2214,50,7,1
926,0,1,0,0,0,0,1329,31,4,0
602,1,3,0,0,0,5,1725,44,2,0
1366,2,5,0,0,0,3,530,40,2,0
718,2,5,0,0,0,9,798,26,3,0
652,2,2,0,0,1,4,2221,37,6,1
450,0,2,0,0,0,6,774,44,6,0
1008,0,2,0,0,0,5,420,21,7,0
1273,1,2,0,0,0,9,132,44,3,0
1188,0,5,0,0,0,0,1034,3,4,0
792,2,5,0,0,0,0,2545,32,3,0
1298,2,2,0,0,1,4,2720,34,6,0
223,1,3,0,0,0,3,2290,38,7,0
1442,2,0,0,0,0,6,205,44,1,0
609,0,3,0,0,0,2,357,40,1,0
424,1,0,0,0,0,6,353,37,6,0
873,2,1,0,0,0,1,2948,31,6,0
445,1,5,0,0,0,8,244,6,0,0
1137,1,4,0,1,0,9,1458,7,2,1
480,1,3,0,0,0,3,909,45,6,0
1418,1,0,0,0,1,5,2143,25,6,1
1008,1,3,0,0,0,5,2314,20,0,0
35,2,4,0,0,0,0,2945,42,4,0
792,0,4,0,0,0,3,214,10,7,0
396,2,1,0,0,0,9,1073,11,5,1
1326,2,0,0,0,0,9,484,17,3,0
1219,2,5,0,0,0,6,1038,28,4,1
600,2,0,0,0,0,4,216,33,1,0
109,2,4,0,0,1,2,1732,15,4,1
1103,1,0,0,1,0,9,1673,43,3,0
124,2,2,0,0,0,0,1431,32,5,0
1024,2,3,0,1,1,5,1309,17,0,1
932,1,4,0,0,0,7,1213,7,7,0
37,0,4,0,0,0,2,2604,46,6,1
1429,2,0,0,0,0,0,1468,42,7,0
49,1,3,1,0,1,4,2857,31,1,1
836,0,2,0,0,1,3,2503,12,0,0
1436,1,2,0,0,1,0,895,41,2,0
1353,2,1,0,0,0,8,736,23,7,1
553,1,4,0,0,1,3,2071,46,3,0
1451,1,0,0,0,0,6,1939,24,4,1
347,0,1,0,0,1,5,2249,37,6,1
765,0,2,0,0,1,8,1989,29,1,0
120,1,4,0,1,0,8,1841,19,4,1
707,2,4,0,1,0,2,808,47,7,1
622,2,0,0,0,0,3,1472,27,3,0
197,2,2,0,0,0,8,1501,13,0,0
753,2,1,0,0,1,8,2765,16,7,1
44,0,4,0,1,0,6,1175,34,0,1
85,1,3,0,0,0,4,348,5,0,0
338,2,0,0,0,0,5,1631,22,6,0
1098,0,2,1,0,0,3,913,42,2,0
537,1,1,0,0,0,2,994,18,2,0
68,1,0,0,1,1,8,645,3,5,1
963,0,2,0,0,1,1,738,10,7,0
602,0,3,0,0,0,1,1705,37,7,1
1463,0,3,0,0,1,3,2582,28,6,0
841,0,1,0,0,1,9,124,4,5,0
720,1,5,1,0,0,2,789,25,7,0
99,0,2,0,0,0,3,1516,50,7,0
434,1,0,0,1,0,6,2011,41,3,0
5,0,5,0,0,0,9,1976,29,5,1
41,1,0,0,0,1,0,203,29,0,0
1375,1,5,0,0,1,4,921,20,6,1
1321,2,1,0,0,1,8,2810,48,2,0
822,0,1,0,0,0,2,2159,33,5,0
1323,1,2,1,0,0,6,63,43,3,0
295,0,2,0,0,0,5,1957,12,5,0
1163,0,5,0,0,1,1,2159,25,7,1
699,0,4,0,0,0,9,1226,48,7,1
558,2,0,0,0,0,1,1931,7,2,0
437,1,1,0,0,1,8,2365,22,7,1
763,0,2,0,0,1,6,101,35,6,0
1211,2,1,0,0,1,6,2267,15,0,0
703,2,0,0,0,0,8,1877,21,3,0
336,2,5,0,0,0,0,1697,32,3,0
1243,0,3,0,0,0,6,2159,6,5,0
19,1,5,0,0,0,8,1529,34,5,1
239,1,4,0,0,0,0,2377,12,6,0
737,0,1,0,0,0,9,2172,29,4,0
68,2,1,0,0,1,9,1010,49,5,1
445,1,0,0,0,0,4,1486,49,2,0
1172,0,5,0,0,0,9,2314,30,6,0
775,0,0,0,0,0,6,2030,27,4,1
1131,1,0,1,0,1,4,2257,33,4,1
1305,0,2,0,0,1,1,1176,15,5,0
500,1,0,0,0,0,2,2073,30,1,0
773,1,2,0,1,0,0,1807,48,4,1
168,2,1,0,1,0,2,1437,3,5,0
1046,0,1,0,0,0,8,1968,8,2,0
402,1,1,0,0,0,9,481,4,4,0
1074,0,5,0,0,1,7,2886,16,4,0
334,1,1,0,0,0,2,2735,10,3,0
974,2,3,0,0,1,8,1736,19,2,1
238,0,2,0,0,0,7,1007,35,4,1
319,1,2,0,0,1,1,833,37,5,0
1065,1,5,0,0,0,1,1227,22,1,0
1076,0,3,0,0,0,7,2417,18,7,0
842,2,3,0,0,0,4,1169,25,3,0
782,0,4,1,0,1,7,2580,40,5,1
740,0,5,0,0,0,5,1516,11,5,0
1174,1,4,0,0,1,3,149,10,3,0
951,0,1,0,0,0,2,2368,16,7,0
445,1,1,0,0,0,4,1141,47,5,0
925,1,5,0,0,1,7,266,20,2,1
785,1,3,0,0,0,7,1518,5,5,1
1101,1,3,1,0,1,9,912,44,1,1
10,2,2,0,0,0,0,1479,37,0,0
368,1,5,0,1,0,3,1638,2,4,1
396,2,0,0,0,0,9,1863,47,0,0
534,0,1,0,0,0,2,1142,17,7,0
1042,0,3,0,0,0,2,2880,30,7,0
686,1,2,0,0,1,8,2792,14,7,1
677,2,3,0,0,0,9,107,3,0,0
610,2,0,0,0,0,1,2499,30,6,0
718,2,1,0,0,0,1,2175,40,4,0
733,2,2,0,0,0,1,1390,25,6,0
404,1,3,0,0,0,5,1673,40,0,1
1220,0,2,0,0,0,9,1169,23,7,0
200,2,3,0,0,0,4,717,45,3,0
1307,1,5,0,0,0,4,911,26,7,0
1372,0,2,0,0,0,1,423,26,0,0
1251,2,5,0,0,1,5,2317,50,4,1
174,0,0,0,0,0,0,161,10,2,0
1308,2,5,0,0,0,9,1652,24,1,0
1136,1,3,0,0,0,0,229,38,4,1
954,2,4,0,0,0,3,2182,15,1,0
415,1,4,0,0,0,8,1154,50,7,1
1470,2,1,0,0,1,5,1167,47,4,1
1148,1,5,0,0,0,4,2372,41,7,0
42,2,1,0,1,1,0,2316,21,6,1
1120,1,5,0,0,0,6,428,30,3,0
1368,2,1,0,0,0,8,1676,29,2,0
999,2,1,0,0,1,1,2372,39,3,0
753,1,1,0,0,0,9,1967,27,2,0
1195,2,1,0,1,0,8,1801,36,3,0
470,0,4,0,0,1,2,150,49,7,0
1266,0,0,0,0,0,9,429,10,7,0
1465,0,1,0,0,0,7,2603,22,3,0
13,1,5,0,0,1,4,2422,19,1,1
1318,1,1,0,1,0,3,338,27,5,0
293,1,1,0,0,0,8,1457,9,6,1
48,2,2,0,0,0,3,395,43,1,0
1091,2,4,0,0,0,6,1048,11,3,0
1160,1,5,0,0,0,1,2438,23,7,1
633,1,4,0,0,0,7,2837,11,4,1
897,2,4,0,0,1,0,2,38,6,0
347,1,4,0,0,0,2,2812,13,5,1
772,2,4,0,0,1,0,1100,33,7,1
690,0,5,0,0,1,2,1487,9,7,1
143,0,5,0,0,0,6,2600,21,7,1
1051,0,3,0,0,0,9,90,12,2,0
966,1,3,0,0,0,6,2421,42,3,1
1358,0,5,0,0,0,8,791,10,5,1
1322,0,3,0,0,0,6,234,22,1,0
851,0,0,0,1,0,0,2384,12,3,0
1244,2,0,0,0,0,2,2958,22,0,0
1081,0,0,0,0,1,1,1105,22,1,0
685,1,3,1,0,0,5,2192,36,1,1
1175,0,2,0,0,0,8,332,14,1,0
418,1,1,0,1,0,8,2798,40,0,0
862,0,4,0,0,0,9,1652,34,4,1
1193,2,1,0,0,0,2,1860,2,7,0
387,0,2,0,0,1,0,2362,44,1,0
1440,1,0,0,0,0,2,937,3,2,0
412,2,3,0,0,0,3,2891,30,1,0
54,2,5,0,0,0,0,2669,24,5,1
729,0,0,0,0,0,6,1486,31,6,1
1482,1,1,0,0,0,3,156,9,5,0
217,0,5,0,0,0,6,2071,23,5,1
994,0,4,0,1,0,4,2629,11,5,0
862,2,4,0,0,0,7,605,17,0,0
1299,0,4,0,1,0,3,1035,24,6,1
481,0,1,0,0,0,1,2865,1,5,0
1189,2,1,0,0,1,4,1690,13,4,0
428,0,2,0,0,0,2,1306,9,2,0
207,2,4,1,0,0,8,824,22,0,1
1468,0,2,0,0,0,7,1954,43,3,0
1330,2,0,0,0,0,7,365,3,4,0
390,1,5,0,0,0,0,1081,40,7,1
1250,0,4,0,0,0,6,2028,26,6,1
1160,2,0,0,0,1,3,127,22,1,0
978,1,4,0,0,1,3,1761,46,4,1
634,0,3,0,0,0,8,1313,15,3,0
1130,1,2,0,1,1,5,719,38,4,1
378,1,3,1,0,0,7,1736,38,2,1
764,0,5,0,0,0,3,478,26,6,0
806,0,5,0,0,0,8,2936,17,1,0
455,1,0,0,0,0,6,1025,38,3,1
365,2,0,0,1,0,2,2136,39,0,0
1009,2,5,0,0,0,5,2364,35,5,1
475,2,3,0,0,0,8,361,7,2,0
1221,0,2,0,0,0,2,187,49,1,0
439,2,4,0,0,0,6,1749,36,2,0
479,0,3,0,0,0,2,1906,25,1,0
418,0,0,0,0,0,4,2531,36,5,0
966,2,2,0,0,0,1,707,23,5,0
505,2,3,0,0,1,9,1006,17,5,0
1315,2,0,0,0,0,5,886,47,4,1
350,2,1,0,0,0,5,281,43,3,0
721,0,2,0,0,0,8,647,18,3,0
1236,0,3,0,0,1,6,1836,2,4,1
387,2,3,1,0,1,8,2940,8,6,1
244,2,0,0,0,1,7,1439,37,2,1
44,2,1,0,0,0,9,2336,16,5,0
804,2,1,0,0,0,9,2947,37,7,0
770,2,2,0,0,0,3,1192,17,0,0
1035,2,1,0,0,1,2,1747,10,4,0
1113,0,2,0,0,0,9,2888,18,2,0
575,2,4,0,0,0,9,1351,9,5,0
824,0,1,0,1,0,8,1087,23,4,1
438,2,3,0,0,0,0,482,30,5,0
1434,2,5,0,1,0,5,2528,35,6,1
701,0,3,0,0,0,7,1036,25,3,0
244,1,1,0,0,0,6,959,27,2,0
701,0,3,0,0,0,9,2388,3,6,1
1379,1,3,0,1,0,5,1235,29,7,1
1377,1,3,0,0,0,9,1962,31,1,0
1341,0,2,0,1,0,8,2495,19,0,0
618,1,3,1,0,0,8,563,30,4,1
1150,1,3,0,1,0,3,402,6,4,1
913,1,3,0,0,0,3,2628,50,5,1
1185,0,3,0,0,0,4,1854,36,0,0
1259,0,5,0,0,1,1,2022,24,5,1
623,0,0,0,0,0,9,1383,7,3,0
885,0,0,0,0,0,1,23,27,3,0
910,0,5,0,0,0,0,2712,27,3,0
789,1,5,0,0,1,9,326,10,2,0
695,1,5,0,0,0,2,1403,16,2,0
701,0,1,0,0,0,1,1980,4,0,0
1409,0,5,0,0,0,6,336,50,4,1
1477,2,1,0,0,0,6,1839,24,1,0
882,0,0,0,0,0,6,548,11,7,0
903,2,4,0,0,0,9,101,6,3,0
1439,2,2,0,0,1,7,2798,27,7,0
87,2,4,0,0,0,6,2364,3,7,0
21,2,4,0,0,0,8,1031,5,7,1
443,0,3,0,1,0,1,1694,18,0,0
1232,0,5,0,0,0,3,33,43,4,0
1038,1,1,0,0,0,3,1744,49,1,0
752,1,4,0,0,1,8,679,12,7,1
1445,2,0,0,0,0,0,2010,1,1,0
1016,2,5,0,0,1,6,1637,26,0,1
1496,2,0,0,1,0,5,1169,42,6,0
797,0,5,0,0,0,4,2016,4,0,0
1462,2,5,0,0,0,2,1648,28,2,0
479,0,1,0,0,0,6,1570,50,3,0
630,2,2,0,0,0,3,2768,44,3,0
660,1,3,0,0,0,0,1583,14,1,0
1400,1,5,0,0,0,2,54,43,3,0
192,0,2,0,1,0,6,1198,3,5,0
260,1,3,0,0,0,5,1806,18,4,0
47,0,3,0,0,0,0,476,17,7,0
120,0,5,0,0,0,5,2941,6,0,0
336,2,2,0,0,0,5,2501,28,3,0
1153,2,3,0,0,1,4,81,10,0,0
1389,0,4,0,0,1,0,1941,31,3,1
1085,1,5,0,0,1,6,675,12,7,1
89,2,3,0,0,0,6,1218,50,0,1
244,0,3,0,0,0,6,2262,12,2,0
1088,1,2,0,0,0,5,1621,5,6,0
574,0,4,0,0,1,0,2019,38,4,0
287,1,1,0,0,0,2,391,20,2,0
1040,1,4,0,0,0,8,127,24,0,0
613,1,4,0,0,0,8,437,18,1,0
400,1,4,0,1,0,8,2138,3,7,1
1195,0,3,0,0,0,1,2778,4,6,0
441,0,5,0,0,0,0,1774,22,2,0
993,1,2,0,0,1,3,1469,4,4,0
997,2,5,0,0,0,6,2978,43,1,0
697,2,5,0,1,0,1,672,46,6,1
548,1,2,0,0,0,4,2113,26,6,0
51,0,5,0,1,0,6,2088,46,4,1
927,1,0,0,0,0,2,1496,35,1,0
44,2,2,0,0,0,4,2107,28,4,0
1325,2,4,0,0,1,4,342,45,1,0
1029,0,3,0,0,0,9,2001,47,0,0
56,0,0,0,0,0,0,2466,13,3,0
410,1,4,0,0,0,6,2978,13,5,0
684,0,4,0,1,0,4,1174,23,6,0
960,2,0,0,1,0,1,279,20,2,0
1402,0,2,0,0,0,5,847,44,1,0
23,2,3,0,0,0,6,984,44,5,1
1194,2,1,0,0,1,2,2825,27,2,0
1360,1,5,0,0,0,9,2102,1,4,0
785,1,4,0,0,1,9,844,9,0,1
739,0,5,0,0,0,6,1360,3,2,0
224,1,1,0,0,0,4,1390,42,3,0
573,2,3,0,0,0,7,1127,44,3,1
480,0,3,0,0,0,1,1920,9,7,0
627,2,2,0,0,1,9,2897,7,6,1
339,1,3,0,0,0,8,267,12,1,0
1491,1,1,0,0,0,7,1129,45,1,0
138,1,4,0,0,1,4,2483,49,5,1
253,2,5,0,0,0,1,250,7,5,0
285,2,1,0,0,0,7,2524,2,1,0
449,0,2,0,0,0,5,998,4,4,0
793,2,0,0,0,1,3,2766,10,2,0
245,1,1,0,0,1,0,157,8,6,0
374,1,3,0,0,1,9,2865,3,7,0
407,2,1,0,0,0,5,841,48,6,0
350,0,1,0,0,1,0,595,3,6,0
592,2,0,0,0,1,6,2002,18,7,0
818,2,0,0,1,0,5,2075,4,5,1
1495,1,2,0,0,0,1,2680,49,4,0
968,0,4,0,0,0,8,1695,21,7,1
316,0,5,0,0,1,4,2800,6,3,0
1294,1,4,0,0,0,2,2304,7,6,0
204,0,2,0,0,0,6,1413,1,4,0
1232,0,4,0,0,1,1,2188,38,1,0
84,2,5,0,0,0,3,2597,26,7,0
934,2,2,0,0,0,6,1135,39,1,0
1178,2,4,0,1,0,2,136,9,0,0
1394,0,5,0,0,0,2,2885,50,1,0
1346,2,0,1,0,0,0,1710,46,5,0
652,1,1,0,0,0,5,1226,31,6,0
1124,2,5,0,0,0,7,112,37,7,1
524,0,3,0,0,0,7,709,13,7,0
317,1,1,1,0,0,9,2241,17,2,0
1077,0,1,0,0,0,1,1802,20,4,0
906,1,4,0,0,0,2,714,21,4,0
1185,1,4,0,0,1,9,1952,28,6,1
1316,1,0,0,0,1,1,201,49,1,0
666,0,2,0,0,0,9,2605,14,1,0
399,1,2,0,0,0,6,2137,34,3,0
678,0,3,0,0,0,8,2360,34,6,1
128,1,5,1,0,1,6,2150,48,0,1
162,1,2,1,0,0,7,852,10,3,0
798,2,3,1,0,0,3,434,10,1,0
1081,0,5,0,0,0,9,1808,47,2,1
967,2,1,0,0,0,2,1375,37,1,0
1392,2,1,0,0,0,0,2409,22,2,0
191,0,2,0,0,1,3,2154,25,0,0
898,0,3,0,0,0,1,2790,18,2,0
713,1,4,0,0,0,1,2983,18,1,0
659,1,2,0,0,1,7,2808,35,2,1
707,2,4,0,0,0,6,218,42,7,1
1255,1,5,0,0,0,5,1290,20,6,0
965,2,5,0,0,0,4,1743,12,7,0
702,0,4,0,0,0,3,414,27,5,0
700,1,1,0,0,1,6,317,36,0,0
212,0,5,0,1,0,7,2509,7,6,1
957,1,1,1,0,0,3,2593,37,6,1
717,0,5,0,0,0,3,2334,32,0,0
797,2,4,0,0,1,5,832,18,3,1
122,0,2,0,0,0,4,2858,48,6,0
44,1,1,0,0,0,0,1878,50,2,0
1298,1,3,0,0,0,5,2993,40,6,1
1128,0,0,0,0,1,1,1913,32,4,1
434,1,4,0,0,0,8,2766,32,1,1
1490,2,0,0,0,0,4,1690,24,4,0
623,2,4,1,0,1,4,2926,9,3,1
858,0,2,1,0,1,3,2498,7,4,1
1215,0,0,0,0,1,1,2459,17,3,0
304,0,0,0,0,0,4,2052,3,5,0
1002,0,5,0,0,0,4,1644,37,1,0
1384,1,5,0,0,1,5,1384,47,4,1
1249,0,0,0,0,0,7,1451,20,2,0
82,1,5,0,0,0,6,1806,34,6,1
1373,2,4,0,0,1,6,2770,23,2,0
1175,2,5,0,1,1,0,1391,17,7,0
811,1,0,0,1,0,5,1540,38,5,1
267,1,5,1,0,1,1,2668,9,1,1
1451,2,2,0,0,0,3,1594,13,2,0
658,0,4,0,0,0,7,2468,24,0,1
735,0,5,0,0,0,3,1546,33,4,0
462,1,0,0,0,0,3,1866,2,4,0
906,0,0,0,0,0,2,2227,35,7,0
1056,0,0,1,0,0,9,2320,20,5,1
149,1,3,0,0,0,5,1127,30,2,0
571,2,0,0,1,0,1,2719,41,3,0
23,0,0,0,0,0,7,1954,25,4,1
1090,0,5,0,0,1,1,1883,35,5,1
1317,2,3,0,0,0,5,1050,28,1,0
1099,1,2,0,0,1,5,1532,22,0,0
47,2,3,0,0,1,1,2334,22,1,1
1009,0,3,0,0,0,3,2875,37,3,0
462,1,0,0,0,0,5,991,17,1,0
1358,0,4,0,0,1,5,1039,49,2,0
540,1,1,0,0,0,2,354,29,4,0
1083,0,3,0,0,0,3,2016,47,7,1
908,1,4,0,0,0,4,1419,37,2,1
701,0,0,0,0,1,4,1423,4,5,0
508,2,1,0,0,0,8,2898,48,1,0
576,2,0,0,0,1,2,948,49,3,0
1412,1,5,0,0,0,7,229,38,0,0
819,2,5,0,0,0,5,2467,13,7,0
1120,2,2,0,0,0,0,2629,31,2,0
1434,0,0,0,0,1,4,1085,25,2,0
273,0,2,0,0,0,1,2229,39,4,0
1096,0,2,0,0,0,3,2779,35,3,0
298,0,5,0,0,0,6,1956,2,1,0
415,0,4,0,0,0,0,1173,22,5,1
819,1,4,0,0,1,3,915,44,0,1
682,0,0,0,0,0,5,2925,50,0,1
320,1,2,0,0,0,1,1653,46,2,0
992,0,2,0,0,1,5,741,32,1,0
1346,0,2,0,0,1,6,239,47,3,0
1493,1,3,0,0,0,6,2712,4,4,1
1318,0,3,0,1,0,0,1822,5,0,0
1408,1,5,0,0,0,1,534,35,4,0
547,1,4,0,0,1,7,2600,45,6,1
375,0,4,0,0,0,2,945,26,2,0
334,2,5,0,0,0,2,2051,4,1,0
1083,2,3,0,0,0,8,586,39,0,0
831,2,1,1,0,0,2,1026,35,4,0
816,1,1,0,0,0,3,1484,50,0,0
479,0,2,0,0,0,8,2052,15,6,0
160,0,0,0,0,0,1,1537,6,5,0
819,0,3,1,0,0,4,318,37,0,0
1242,0,3,0,0,0,9,2686,49,0,0
842,2,4,0,0,0,4,1961,40,1,0
1077,0,1,0,0,0,7,1809,7,0,0
1177,0,5,0,0,0,9,1506,23,6,1
261,1,5,1,0,0,3,471,35,5,0
697,1,3,0,0,0,2,1103,26,7,0
1022,1,5,0,1,0,8,734,34,7,1
297,2,1,0,0,0,3,834,36,4,0
456,1,5,0,1,0,1,2215,30,1,0
