seller_age_days,verification_level,total_orders,seller_return_rate,seller_dispute_rate,wrong_item_rate,damaged_item_rate,avg_product_price,refund_before_inspection,negative_feedback_rate,seller_risk_label
820,0,4212,0.41,0.27,0.06,0.14,5453.90,0,0.14,1
1279,0,2863,0.59,0.14,0.20,0.03,13649.27,1,0.39,1
1213,2,1999,0.12,0.01,0.08,0.37,8349.36,0,0.08,0
1438,2,156,0.10,0.17,0.07,0.11,4295.85,0,0.43,0
1632,2,1113,0.20,0.50,0.08,0.19,12362.78,1,0.42,0
1299,1,1706,0.06,0.22,0.12,0.35,14852.64,1,0.24,0
575,2,1249,0.48,0.14,0.20,0.40,9716.29,1,0.58,0
1002,0,982,0.20,0.06,0.09,0.39,5568.78,1,0.05,0
260,2,4807,0.28,0.14,0.11,0.39,4750.77,1,0.56,0
816,1,3175,0.35,0.49,0.16,0.29,9558.78,0,0.11,0
1149,1,4054,0.93,0.47,0.08,0.02,4065.11,1,0.32,1
925,0,2719,0.46,0.33,0.33,0.32,628.29,1,0.43,1
1587,0,271,0.18,0.30,0.09,0.37,8203.25,1,0.22,1
1358,1,1934,0.39,0.16,0.17,0.24,6671.94,1,0.56,0
614,0,2540,0.73,0.17,0.28,0.21,3855.48,1,0.59,1
1036,2,667,0.18,0.40,0.03,0.34,4461.02,1,0.43,0
585,0,1527,0.59,0.49,0.10,0.12,14577.82,0,0.24,1
1772,1,1775,0.85,0.05,0.36,0.14,1207.33,0,0.59,1
1669,1,3374,0.56,0.06,0.08,0.32,11544.17,0,0.10,0
20,0,3447,0.62,0.42,0.32,0.07,14108.75,1,0.45,1
1244,2,110,0.51,0.19,0.31,0.09,6853.06,1,0.25,0
1142,0,2493,0.89,0.07,0.15,0.04,10112.05,1,0.23,1
253,1,4866,0.85,0.27,0.26,0.31,345.68,0,0.55,1
1980,2,22,0.56,0.12,0.39,0.24,1201.56,1,0.54,0
530,0,3750,0.57,0.48,0.32,0.06,6658.31,0,0.33,1
927,1,532,0.47,0.22,0.32,0.21,3831.61,0,0.49,1
771,1,2086,0.78,0.48,0.15,0.37,12125.03,1,0.52,1
468,2,3596,0.62,0.37,0.20,0.27,9990.28,1,0.38,1
1463,2,1108,0.02,0.29,0.24,0.37,1328.22,1,0.08,0
686,1,2708,0.50,0.36,0.37,0.26,10491.90,0,0.59,1
990,1,4259,0.18,0.43,0.26,0.22,7775.60,1,0.36,1
1848,1,1171,0.17,0.15,0.31,0.10,10844.17,1,0.32,0
1475,2,111,0.11,0.34,0.33,0.22,8750.68,0,0.25,0
546,2,4439,0.88,0.37,0.06,0.36,9333.28,1,0.27,1
432,1,606,0.29,0.09,0.29,0.27,12187.88,0,0.24,0
652,1,3822,0.89,0.37,0.06,0.38,5767.25,0,0.07,0
1376,2,4647,0.51,0.46,0.38,0.07,4017.76,1,0.07,1
1393,0,3223,0.15,0.13,0.37,0.34,12814.92,1,0.55,1
657,0,1183,0.71,0.17,0.07,0.29,7072.21,1,0.02,1
123,1,3860,0.78,0.50,0.02,0.39,6663.03,1,0.59,1
1453,0,3718,0.32,0.09,0.10,0.20,8306.35,0,0.15,0
1685,2,2820,0.81,0.24,0.25,0.07,6478.03,1,0.17,0
1650,2,3918,0.45,0.28,0.21,0.01,2001.35,1,0.58,1
314,2,1792,0.07,0.12,0.13,0.17,4581.94,1,0.51,1
1652,0,1081,0.02,0.17,0.23,0.12,9205.53,1,0.53,1
1661,2,2152,0.04,0.14,0.39,0.27,7950.62,1,0.14,0
93,0,3445,0.19,0.15,0.25,0.35,7299.00,1,0.40,1
1605,2,3000,0.79,0.28,0.11,0.23,5079.58,0,0.07,0
247,2,1235,0.84,0.25,0.03,0.19,9854.75,0,0.37,0
1548,0,2669,0.49,0.16,0.07,0.22,7597.06,1,0.44,1
1037,2,3295,0.07,0.12,0.33,0.19,5425.20,0,0.25,0
1073,1,4026,0.21,0.46,0.01,0.06,5940.31,0,0.23,0
1690,2,4387,0.52,0.46,0.08,0.32,4089.39,1,0.34,1
1105,2,1357,0.47,0.08,0.16,0.18,428.03,1,0.11,0
1568,0,721,0.48,0.30,0.24,0.31,8114.87,1,0.52,1
1919,0,1886,0.56,0.42,0.04,0.26,4024.76,0,0.51,1
1751,2,4138,0.19,0.46,0.08,0.39,1940.66,1,0.19,0
351,1,1061,0.59,0.14,0.38,0.13,427.19,0,0.28,0
809,2,1745,0.26,0.03,0.22,0.29,9204.22,0,0.13,0
764,2,4451,0.99,0.22,0.33,0.36,1411.07,1,0.34,1
1272,0,315,0.74,0.13,0.03,0.01,11226.58,1,0.37,1
20,0,748,0.38,0.39,0.27,0.04,14527.47,0,0.18,1
664,2,3499,0.47,0.04,0.04,0.38,7527.30,0,0.39,0
342,0,4910,0.10,0.07,0.39,0.27,1706.99,0,0.08,0
1095,1,1833,0.61,0.45,0.34,0.21,14461.65,0,0.20,0
1880,1,3343,0.93,0.33,0.14,0.10,2404.63,0,0.22,0
789,0,1419,0.58,0.24,0.25,0.34,14374.81,0,0.10,1
231,1,397,0.10,0.45,0.27,0.33,3620.49,1,0.05,1
617,2,1510,0.38,0.36,0.31,0.01,14025.44,1,0.16,0
1292,1,3482,0.00,0.14,0.24,0.18,3277.35,1,0.52,0
308,1,3489,0.99,0.35,0.23,0.33,12937.33,1,0.49,1
1212,2,2880,0.29,0.18,0.31,0.03,5176.79,0,0.49,0
598,2,4607,0.78,0.22,0.17,0.14,10895.50,0,0.30,0
242,2,1578,0.37,0.19,0.38,0.37,4276.05,0,0.59,1
455,1,207,0.16,0.34,0.04,0.39,8283.14,1,0.17,0
1272,0,1180,0.86,0.14,0.15,0.22,7353.92,1,0.37,1
1459,1,3026,0.84,0.19,0.24,0.21,13985.63,1,0.10,0
1955,0,2224,0.21,0.39,0.28,0.19,10198.64,0,0.55,1
1184,2,1783,0.21,0.42,0.23,0.18,3248.06,1,0.40,1
1487,2,2666,0.71,0.07,0.01,0.16,415.42,1,0.26,0
1638,0,4545,0.38,0.29,0.15,0.02,13290.26,1,0.09,1
1730,1,3231,0.54,0.10,0.21,0.02,10787.87,0,0.29,0
469,1,3647,0.62,0.23,0.25,0.09,11402.45,0,0.32,0
652,1,2752,0.11,0.20,0.28,0.26,2633.03,0,0.50,0
985,2,3143,0.38,0.46,0.22,0.32,2436.20,0,0.38,0
815,1,3340,0.18,0.01,0.28,0.03,8173.72,1,0.55,1
1113,1,1584,0.99,0.45,0.04,0.31,14024.16,0,0.19,1
599,0,1346,0.18,0.06,0.11,0.21,7917.32,1,0.09,0
1,1,194,0.28,0.30,0.39,0.03,1576.48,1,0.07,0
1614,2,3705,0.64,0.13,0.13,0.25,14397.15,1,0.06,0
988,0,1591,0.63,0.19,0.14,0.03,10186.62,1,0.40,0
1762,0,1827,0.05,0.50,0.10,0.08,2479.04,0,0.55,1
1308,0,3848,0.09,0.12,0.15,0.40,6831.74,1,0.51,1
1630,0,1128,0.36,0.19,0.31,0.13,2082.14,1,0.35,1
1950,0,1349,0.88,0.40,0.23,0.15,10403.74,0,0.17,1
1183,2,1860,0.26,0.04,0.12,0.34,15135.45,0,0.04,0
1883,2,3945,0.57,0.31,0.37,0.16,4204.57,1,0.00,1
917,2,4302,0.49,0.40,0.20,0.12,10185.50,0,0.43,1
1228,0,2242,0.11,0.39,0.02,0.17,1260.67,1,0.25,0
123,2,2978,0.05,0.25,0.17,0.38,11266.08,0,0.26,1
1702,1,770,0.92,0.25,0.35,0.13,12496.91,0,0.48,1
1271,0,3263,0.22,0.11,0.32,0.06,7833.34,1,0.24,0
31,2,3212,0.83,0.13,0.36,0.30,2586.29,1,0.05,1
8,1,4200,0.31,0.31,0.32,0.29,11421.96,0,0.35,1
1593,1,3339,0.24,0.16,0.04,0.38,8500.98,0,0.27,0
21,0,1615,0.76,0.32,0.04,0.35,1300.06,1,0.37,1
1120,1,2222,0.83,0.15,0.14,0.04,11173.52,1,0.05,0
99,2,4677,0.55,0.15,0.05,0.23,12753.92,0,0.05,0
860,0,3570,0.59,0.23,0.06,0.06,8532.19,1,0.32,1
948,0,4783,0.67,0.42,0.30,0.29,1838.45,0,0.46,1
1586,1,2745,0.06,0.46,0.00,0.16,3714.52,0,0.38,0
344,0,4313,0.27,0.23,0.39,0.16,446.22,0,0.31,0
1103,1,264,0.12,0.45,0.30,0.36,14820.66,1,0.56,1
354,2,3583,0.87,0.37,0.30,0.04,7123.48,1,0.58,1
1315,1,3891,0.61,0.06,0.23,0.25,6226.78,1,0.29,0
969,2,3793,0.45,0.47,0.36,0.32,4220.46,1,0.27,1
140,2,4002,0.81,0.25,0.09,0.02,8159.10,1,0.39,1
1743,2,2489,0.73,0.18,0.29,0.23,1527.91,1,0.52,1
641,0,4246,0.66,0.14,0.36,0.26,499.94,0,0.24,1
1444,2,1531,0.84,0.02,0.11,0.33,11030.33,1,0.02,0
1772,1,34,0.31,0.01,0.12,0.12,14325.96,1,0.44,0
1838,0,262,0.54,0.04,0.30,0.34,12840.00,0,0.57,1
1265,1,4344,0.24,0.02,0.35,0.09,9941.91,0,0.22,0
3,2,1434,0.72,0.40,0.35,0.30,2560.93,0,0.58,1
567,1,2398,0.33,0.40,0.19,0.27,11006.64,0,0.44,1
1940,1,1100,0.38,0.04,0.05,0.18,14404.32,1,0.38,0
1762,2,1896,0.59,0.49,0.15,0.31,6342.88,1,0.18,1
216,2,4925,0.43,0.31,0.38,0.39,10046.15,1,0.59,1
508,0,3247,0.34,0.05,0.16,0.32,2670.43,0,0.09,0
1699,0,3615,0.90,0.45,0.20,0.35,10039.61,1,0.52,1
1824,2,4226,0.55,0.32,0.10,0.16,9741.81,0,0.11,0
1396,0,4749,0.89,0.33,0.18,0.30,3264.69,0,0.57,1
120,0,590,0.50,0.20,0.26,0.15,7069.21,1,0.60,1
602,1,299,0.29,0.39,0.03,0.09,3256.37,1,0.24,0
274,1,2426,0.74,0.47,0.02,0.19,3394.88,0,0.05,0
1245,0,1023,0.90,0.07,0.37,0.13,10973.05,1,0.36,1
1636,0,102,0.16,0.14,0.12,0.07,1599.31,1,0.14,0
325,2,4141,0.61,0.36,0.07,0.21,6461.81,0,0.27,0
120,2,3580,0.18,0.04,0.02,0.21,14491.50,0,0.50,0
1587,0,137,0.33,0.01,0.29,0.28,6106.05,1,0.43,1
627,1,4651,0.68,0.24,0.20,0.06,12547.29,0,0.14,0
1890,0,4840,0.69,0.45,0.32,0.05,6205.36,0,0.49,1
1357,0,3903,0.64,0.09,0.23,0.12,14051.83,1,0.02,1
562,0,1715,0.26,0.22,0.08,0.17,7406.46,0,0.19,1
995,0,4041,0.93,0.50,0.21,0.08,13870.04,1,0.24,1
980,2,3038,0.59,0.46,0.04,0.29,7828.67,1,0.54,1
1832,2,4684,0.24,0.31,0.06,0.10,11754.32,0,0.57,0
1826,0,2324,0.49,0.39,0.28,0.33,1481.44,1,0.19,1
1782,0,4462,0.30,0.03,0.11,0.00,12128.23,0,0.11,0
704,0,1270,0.52,0.09,0.07,0.16,12341.22,0,0.23,0
560,2,1997,0.32,0.26,0.08,0.10,14765.24,0,0.59,0
102,2,4204,0.19,0.08,0.29,0.08,10305.46,0,0.07,0
1302,1,4718,0.31,0.46,0.14,0.29,3934.18,1,0.10,0
666,2,3733,0.80,0.41,0.32,0.18,13149.70,1,0.12,1
1076,0,4273,0.58,0.04,0.09,0.08,12939.61,0,0.27,0
1272,2,1992,0.29,0.46,0.11,0.17,4714.58,1,0.44,1
705,1,3725,0.17,0.42,0.24,0.17,7229.45,1,0.11,0
1937,0,2384,0.51,0.29,0.24,0.31,10552.42,1,0.10,1
1844,2,4308,0.18,0.20,0.11,0.19,8629.61,0,0.16,0
1265,2,4692,0.76,0.32,0.16,0.18,4568.78,1,0.30,0
263,0,4912,0.58,0.44,0.17,0.07,13544.66,0,0.37,1
1042,2,2258,0.97,0.46,0.40,0.13,8509.35,0,0.30,0
520,2,1215,0.49,0.09,0.24,0.37,11351.69,1,0.28,1
383,0,3474,0.45,0.16,0.03,0.38,11204.18,1,0.33,1
1452,0,3352,0.83,0.44,0.12,0.01,9651.21,1,0.59,1
351,1,2427,0.28,0.11,0.32,0.11,10945.02,0,0.32,0
1189,2,3986,0.84,0.04,0.30,0.35,11630.63,0,0.47,1
1519,2,3538,0.16,0.22,0.29,0.17,7438.43,0,0.40,0
1573,1,815,0.07,0.26,0.29,0.26,7235.06,1,0.38,0
822,1,4533,0.13,0.14,0.14,0.28,8319.18,1,0.08,0
569,0,4840,0.47,0.11,0.13,0.33,15262.54,0,0.11,0
33,2,4262,0.42,0.31,0.30,0.26,10021.87,1,0.00,1
1694,1,2365,0.09,0.44,0.19,0.25,14885.23,1,0.10,1
1931,1,1078,0.66,0.37,0.23,0.08,2191.49,0,0.00,0
1557,0,946,0.87,0.18,0.23,0.15,13657.63,1,0.20,0
896,1,1709,0.19,0.30,0.39,0.19,15262.61,0,0.29,0
1380,0,3766,0.19,0.32,0.19,0.38,4459.02,1,0.23,1
1926,0,4130,0.49,0.10,0.26,0.10,6788.35,0,0.38,1
264,0,835,0.19,0.04,0.31,0.09,10169.44,1,0.19,1
1079,1,104,0.00,0.46,0.15,0.02,6747.69,1,0.39,1
398,0,3257,0.21,0.39,0.22,0.35,7171.79,0,0.14,0
832,2,3356,0.59,0.41,0.35,0.21,14405.59,0,0.19,0
794,0,738,0.36,0.35,0.17,0.07,12532.44,0,0.48,1
204,0,2078,0.50,0.33,0.37,0.27,12150.73,0,0.05,1
1097,1,1843,0.31,0.18,0.01,0.07,1491.14,1,0.01,0
1495,1,2239,0.98,0.15,0.09,0.07,934.33,0,0.23,0
1916,0,4269,0.99,0.37,0.39,0.39,486.34,0,0.47,1
1798,0,3829,0.56,0.22,0.30,0.36,3859.45,0,0.18,1
382,1,2540,0.64,0.22,0.23,0.35,9835.84,0,0.54,1
429,2,1925,0.67,0.45,0.20,0.29,8796.59,0,0.49,1
661,2,2640,0.39,0.07,0.34,0.20,10076.03,0,0.48,0
146,0,2605,0.10,0.03,0.18,0.39,6116.59,0,0.08,1
1121,0,977,0.93,0.45,0.24,0.22,1138.42,1,0.48,1
1127,0,46,0.25,0.27,0.35,0.32,3632.64,1,0.38,1
223,0,4203,0.44,0.01,0.15,0.11,8351.58,1,0.47,1
1694,1,1195,0.15,0.47,0.01,0.31,3142.79,0,0.30,0
1761,0,4687,1.00,0.13,0.27,0.05,8748.43,1,0.09,1
1258,0,4362,0.60,0.24,0.29,0.04,10783.74,0,0.03,1
478,1,1909,0.09,0.10,0.17,0.10,6057.56,1,0.06,0
477,1,3906,0.47,0.37,0.08,0.01,5692.28,1,0.55,1
364,1,2382,0.94,0.35,0.22,0.02,10168.88,1,0.15,0
1633,1,3786,0.56,0.23,0.39,0.12,11440.93,0,0.14,0
1405,1,1585,0.67,0.45,0.07,0.23,1696.17,0,0.04,1
1473,0,490,0.75,0.40,0.26,0.07,4732.83,0,0.16,1
1868,1,4243,0.65,0.41,0.05,0.19,9689.38,1,0.51,1
1395,0,305,0.42,0.30,0.06,0.00,14307.02,1,0.18,1
1812,2,2913,0.51,0.24,0.39,0.05,6479.05,1,0.28,1
618,0,1606,0.07,0.05,0.23,0.17,1197.59,0,0.50,0
1621,2,1481,0.89,0.47,0.11,0.07,6846.69,1,0.38,1
1431,0,492,0.63,0.31,0.01,0.08,14647.44,0,0.58,1
383,1,2748,0.53,0.27,0.02,0.37,6868.48,1,0.23,1
1066,0,646,0.82,0.24,0.34,0.12,10008.65,0,0.06,1
1410,2,1234,0.19,0.08,0.13,0.33,5611.33,1,0.39,0
323,0,2811,0.90,0.05,0.23,0.32,11197.63,0,0.30,1
384,0,4075,0.50,0.29,0.02,0.33,9457.93,0,0.23,1
1384,0,2187,0.72,0.32,0.39,0.13,6353.28,0,0.45,1
1222,1,732,0.10,0.06,0.23,0.33,5765.66,1,0.41,0
892,0,3734,0.36,0.43,0.37,0.04,6213.04,0,0.14,0
538,0,684,0.63,0.34,0.01,0.16,12383.26,0,0.25,1
1832,0,678,0.58,0.21,0.36,0.25,12057.96,1,0.36,1
1937,0,1587,0.84,0.11,0.02,0.34,668.16,1,0.16,0
797,0,211,0.32,0.49,0.40,0.14,3132.62,0,0.14,1
898,2,2910,0.07,0.13,0.25,0.21,11809.40,0,0.01,0
598,1,4810,0.28,0.48,0.39,0.34,5892.59,0,0.23,0
929,0,2338,0.42,0.02,0.12,0.15,9131.49,1,0.32,1
579,0,4535,0.43,0.02,0.19,0.28,10556.18,0,0.57,1
1738,2,1901,0.49,0.44,0.06,0.07,11643.87,1,0.45,1
603,0,3152,0.73,0.35,0.13,0.17,12914.33,0,0.34,1
108,1,56,0.50,0.30,0.02,0.35,1802.79,1,0.11,1
677,1,4168,0.87,0.34,0.03,0.34,1796.66,0,0.32,1
234,1,1235,0.61,0.11,0.02,0.25,9157.51,1,0.11,1
627,0,3856,0.67,0.43,0.19,0.22,14939.85,0,0.41,1
803,2,1626,0.82,0.31,0.01,0.28,8067.67,1,0.09,1
1494,0,758,0.45,0.02,0.03,0.33,972.10,0,0.27,1
1388,0,900,0.43,0.03,0.21,0.22,6972.69,1,0.06,0
1645,2,1789,0.79,0.47,0.27,0.21,9581.94,0,0.15,0
1139,0,1051,0.31,0.14,0.23,0.32,11834.41,0,0.07,0
1308,2,4661,0.63,0.12,0.28,0.32,10208.72,1,0.59,1
1796,1,3072,0.24,0.08,0.23,0.28,12645.40,0,0.01,0
1352,1,1905,0.84,0.05,0.29,0.15,1553.43,1,0.54,1
87,0,3121,0.56,0.30,0.34,0.31,2325.38,0,0.59,1
592,2,1374,0.04,0.17,0.15,0.22,6502.97,1,0.44,0
1218,1,323,0.81,0.28,0.30,0.28,748.45,0,0.46,1
1454,0,2990,0.48,0.35,0.23,0.39,10780.24,0,0.49,1
1360,0,1005,0.88,0.18,0.08,0.23,4273.68,0,0.28,1
278,0,1809,0.32,0.00,0.31,0.06,1471.65,1,0.21,0
168,0,2007,0.59,0.11,0.12,0.26,8991.27,1,0.51,1
257,2,3195,0.55,0.01,0.11,0.23,3612.20,1,0.21,0
375,2,3983,0.93,0.44,0.28,0.16,10654.26,0,0.44,1
1864,1,402,0.40,0.11,0.39,0.32,1540.78,1,0.26,0
1418,2,3731,0.91,0.36,0.35,0.32,11592.70,0,0.29,1
1531,2,1538,0.09,0.32,0.19,0.06,3437.10,0,0.00,0
795,0,3911,0.76,0.29,0.10,0.39,1140.01,0,0.55,1
28,1,1454,0.15,0.22,0.19,0.38,13962.27,0,0.39,0
1479,0,4316,0.26,0.20,0.22,0.03,12447.76,1,0.43,1
1901,1,37,0.07,0.36,0.20,0.11,6762.94,0,0.43,1
1865,1,2474,0.02,0.20,0.24,0.02,1406.54,0,0.08,0
1202,2,1622,0.99,0.33,0.19,0.01,8084.93,0,0.46,1
55,1,2755,0.56,0.10,0.31,0.37,14343.14,0,0.31,1
1027,0,2386,0.58,0.37,0.20,0.02,7428.84,0,0.50,1
499,2,2149,0.04,0.06,0.18,0.12,8296.11,1,0.50,0
980,1,1977,0.82,0.29,0.28,0.22,11418.35,1,0.58,1
671,2,2215,0.96,0.17,0.33,0.36,12824.96,0,0.26,0
258,2,4343,0.91,0.30,0.37,0.02,8645.14,1,0.20,1
763,2,105,0.28,0.36,0.34,0.06,14665.78,0,0.16,0
1069,0,3223,0.45,0.49,0.21,0.24,8673.13,1,0.22,0
110,1,4200,0.67,0.49,0.08,0.25,11867.02,0,0.27,1
1117,2,3180,0.46,0.36,0.02,0.22,1808.90,1,0.41,1
1839,2,2082,0.98,0.03,0.30,0.04,10181.56,0,0.15,1
1340,1,2647,0.76,0.38,0.21,0.25,7282.58,1,0.20,0
1374,0,3821,0.61,0.18,0.33,0.13,8564.44,1,0.42,1
287,1,793,0.35,0.44,0.04,0.32,14215.42,0,0.06,0
783,0,2610,0.64,0.07,0.16,0.27,10357.19,0,0.56,1
1336,1,4313,0.82,0.41,0.21,0.32,11429.62,1,0.02,1
744,1,4417,0.34,0.16,0.02,0.06,15266.24,0,0.11,0
1850,0,2255,0.35,0.11,0.10,0.22,6841.36,0,0.17,0
1385,0,4119,0.55,0.15,0.36,0.34,2497.71,1,0.11,1
1073,0,2731,0.42,0.21,0.03,0.01,3890.02,1,0.14,1
1431,1,1086,0.62,0.15,0.25,0.12,1560.45,1,0.05,0
1500,1,2049,0.74,0.04,0.07,0.33,8326.98,0,0.20,0
458,1,1077,0.02,0.02,0.39,0.26,9158.86,0,0.29,0
1281,2,2218,0.07,0.29,0.15,0.30,4077.21,0,0.44,1
1962,2,2665,0.83,0.11,0.37,0.38,1228.18,1,0.09,1
162,1,1898,0.27,0.34,0.23,0.27,13695.06,0,0.05,0
11,0,2608,0.82,0.38,0.38,0.19,7825.03,0,0.33,1
806,1,349,0.12,0.06,0.40,0.03,11756.23,0,0.46,0
713,0,5006,0.85,0.35,0.19,0.06,12856.11,0,0.26,0
1972,0,1069,0.96,0.21,0.23,0.06,10596.16,0,0.36,1
991,2,4302,0.57,0.48,0.38,0.06,3386.89,0,0.43,1
1449,0,4478,0.12,0.47,0.13,0.03,8088.87,0,0.08,0
1493,1,4532,0.04,0.01,0.03,0.20,11913.62,0,0.42,1
823,1,4223,0.80,0.35,0.39,0.07,11760.86,1,0.29,1
806,2,3246,0.33,0.45,0.27,0.11,942.27,0,0.56,0
827,2,3550,0.69,0.42,0.27,0.36,12799.73,1,0.45,1
1887,2,1300,0.64,0.29,0.37,0.16,4049.45,1,0.04,0
505,1,796,0.89,0.40,0.08,0.08,6565.78,0,0.29,0
1143,2,4896,0.81,0.26,0.06,0.04,3154.88,0,0.50,1
1343,2,1132,0.15,0.06,0.18,0.12,8172.11,0,0.32,0
711,2,981,0.01,0.44,0.12,0.31,10919.67,1,0.50,1
134,1,3745,0.04,0.10,0.10,0.09,14978.37,1,0.54,0
15,1,2556,0.44,0.32,0.00,0.28,13311.91,1,0.55,1
912,2,2320,0.90,0.24,0.35,0.20,2919.61,0,0.38,1
1337,0,2897,0.04,0.27,0.01,0.28,11946.22,1,0.30,1
831,1,2022,0.36,0.42,0.14,0.17,845.62,0,0.58,0
1745,0,3142,0.98,0.22,0.11,0.35,14897.30,0,0.35,1
470,2,4337,0.87,0.25,0.10,0.09,5775.93,1,0.30,1
198,1,3740,0.19,0.11,0.22,0.18,7413.81,1,0.51,1
876,1,4282,0.01,0.44,0.39,0.02,14050.15,0,0.17,0
1091,0,439,0.40,0.08,0.19,0.08,13620.57,0,0.30,0
394,1,3021,0.80,0.19,0.39,0.20,14797.62,0,0.05,0
845,1,4912,0.95,0.44,0.15,0.25,3546.83,1,0.44,1
1526,1,2412,0.49,0.05,0.26,0.22,313.68,0,0.58,0
1847,2,1414,0.04,0.00,0.05,0.04,8416.34,1,0.35,0
946,1,465,0.17,0.19,0.08,0.14,11957.36,0,0.13,0
498,0,4523,0.33,0.07,0.11,0.37,1782.85,1,0.37,0
1664,2,2210,0.47,0.11,0.10,0.23,6218.37,0,0.46,0
26,1,2553,0.89,0.38,0.07,0.23,1868.91,1,0.01,1
314,0,4092,0.77,0.01,0.14,0.38,11246.25,0,0.18,0
504,0,3807,0.36,0.25,0.37,0.31,3889.21,0,0.28,1
892,2,751,0.91,0.42,0.12,0.31,8782.52,0,0.40,1
1595,0,3582,0.46,0.24,0.13,0.33,3461.38,1,0.59,1
944,0,4818,0.52,0.37,0.31,0.36,8832.18,1,0.07,1
1555,0,3455,0.87,0.38,0.03,0.01,2602.72,1,0.44,1
1207,1,1435,0.32,0.28,0.37,0.04,13283.24,0,0.48,1
1114,1,4974,0.49,0.03,0.21,0.20,13603.39,1,0.32,0
39,0,1215,0.69,0.49,0.10,0.13,10830.67,0,0.23,1
144,2,936,0.25,0.32,0.21,0.27,7995.39,1,0.29,1
18,0,1048,0.04,0.26,0.30,0.07,10850.98,0,0.03,0
1763,1,2734,0.85,0.48,0.33,0.21,7079.09,0,0.43,1
577,0,4013,0.02,0.06,0.11,0.01,11947.83,1,0.07,0
537,1,3909,0.44,0.21,0.22,0.28,10870.30,1,0.55,1
123,0,194,0.83,0.04,0.21,0.24,12212.01,0,0.06,1
1996,2,3755,0.80,0.12,0.12,0.01,3240.22,1,0.59,0
437,2,2916,0.32,0.47,0.24,0.32,3097.22,1,0.25,1
1264,1,3015,0.73,0.23,0.34,0.00,4524.14,0,0.02,0
647,2,4408,0.34,0.27,0.06,0.38,5230.83,1,0.03,0
1955,0,4301,0.48,0.38,0.14,0.28,7540.97,0,0.16,1
55,0,1641,0.80,0.32,0.21,0.05,11960.81,1,0.05,1
1633,1,692,0.29,0.18,0.03,0.10,12598.94,1,0.41,0
726,1,4844,0.69,0.35,0.13,0.06,9729.29,0,0.37,0
1426,1,1021,0.04,0.14,0.11,0.38,9450.41,0,0.02,0
918,0,3218,0.62,0.06,0.31,0.40,7184.54,0,0.15,0
386,1,1930,0.03,0.24,0.30,0.01,9824.25,0,0.36,0
724,1,2936,0.37,0.44,0.20,0.25,13756.49,0,0.24,0
381,0,2112,0.20,0.49,0.27,0.05,5113.38,0,0.28,1
663,1,2269,0.98,0.39,0.14,0.24,1170.64,1,0.18,1
372,1,3930,0.62,0.06,0.10,0.00,2269.74,1,0.29,0
1252,0,3385,0.93,0.24,0.04,0.04,1240.38,1,0.10,1
107,1,1552,0.56,0.03,0.08,0.30,1150.28,0,0.55,1
360,1,3946,0.25,0.11,0.06,0.10,947.74,1,0.43,0
79,1,4368,0.29,0.13,0.07,0.30,7832.20,1,0.08,0
1444,2,1470,0.61,0.15,0.15,0.14,8523.29,1,0.38,1
1341,1,1434,0.70,0.36,0.10,0.30,9563.57,1,0.08,0
541,0,1127,0.53,0.16,0.29,0.19,14225.53,1,0.26,1
313,2,2108,0.67,0.26,0.37,0.21,3594.91,1,0.20,0
1528,1,3531,0.36,0.18,0.27,0.02,14952.37,0,0.54,0
202,2,1121,0.05,0.34,0.15,0.16,6677.49,0,0.29,0
1945,2,315,0.70,0.11,0.22,0.13,2122.30,1,0.27,0
935,2,3807,0.54,0.19,0.06,0.22,5333.43,0,0.18,0
493,1,3259,0.23,0.17,0.09,0.37,13970.28,1,0.03,0
217,2,702,0.94,0.45,0.06,0.40,14857.82,0,0.49,1
1281,0,501,0.30,0.07,0.13,0.22,12589.23,0,0.29,0
259,2,2285,0.54,0.43,0.24,0.14,7726.28,1,0.42,1
1338,0,4630,0.46,0.40,0.22,0.08,7262.61,0,0.31,1
1182,2,254,0.03,0.18,0.17,0.19,4765.43,0,0.06,0
1042,0,2637,0.42,0.43,0.05,0.12,4794.22,1,0.59,1
1161,2,1097,0.26,0.28,0.12,0.35,11984.45,1,0.30,0
1489,2,2602,0.39,0.09,0.13,0.09,12854.17,1,0.10,0
336,1,1078,0.64,0.13,0.29,0.19,2423.41,1,0.54,0
1469,2,2272,0.43,0.36,0.36,0.32,13297.18,0,0.23,1
178,1,507,0.98,0.45,0.15,0.32,11198.36,0,0.50,1
106,1,1768,0.76,0.00,0.30,0.17,7586.03,0,0.26,0
1674,2,891,0.86,0.11,0.36,0.39,12179.72,0,0.49,1
1133,0,1188,0.34,0.16,0.06,0.32,14581.36,0,0.07,1
803,0,1837,0.37,0.39,0.24,0.15,10610.04,1,0.06,1
1425,0,939,0.94,0.26,0.09,0.28,8650.43,1,0.24,1
1290,2,2617,0.09,0.21,0.26,0.06,7935.56,0,0.58,0
1937,1,4219,0.31,0.16,0.11,0.20,11620.35,1,0.19,0
1344,2,2281,0.58,0.13,0.13,0.25,13412.79,0,0.09,0
1903,0,3788,0.17,0.06,0.07,0.34,8339.28,1,0.13,1
1865,1,2468,0.16,0.36,0.30,0.38,11487.78,1,0.36,1
959,0,3333,0.34,0.24,0.22,0.23,4224.65,1,0.47,1
99,2,223,0.15,0.34,0.33,0.35,1461.67,0,0.51,1
